office_type,state,district,Democratic_name,Republican_name,Independent_name,dem_votes,rep_votes,ind_votes,green_votes,pct_reporting,total_votes,margin_votes,margin_pct,pct_absentee,absentee_margin,democratic_votes_1,democratic_votes_2,republican_votes_1,republican_votes_2,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2,democratic_percent_1,republican_percent_1,democratic_percent_2,republican_percent_2,total_votes_estimate,total_votes_lower,total_votes_upper,expected_pct_in,dem_votes_pct,rep_votes_pct,ind_votes_pct,green_votes_pct,swing,votes_remaining,when_to_call,race_to_watch,poll_close
House,CO,4,Trish Calvarese,Lauren Boebert,NA,0,0,0,0,0,0,0,NA,NA,NA,129619,NA,216024,NA,-24.37287208085458,-86405,NA,NA,36.562552007965856,60.93542408882044,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,21:00:00
House,CO,5,River Gassen,Jeff Crank,Joseph Gaye,0,0,0,0,0,0,0,NA,NA,NA,111978,NA,155528,NA,-15.667496510339468,-43550,NA,NA,40.285072887136465,55.95256939747593,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,CO,6,Jason Crow,John Fabbricatore,NA,0,0,0,0,0,0,0,NA,NA,NA,170140,NA,105084,NA,23.17180459831526,65056,NA,NA,60.60087977061851,37.42907517230326,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,CO,7,Brittany Pettersen,Sergei Matveyuk,NA,0,0,0,0,0,0,0,NA,NA,NA,204984,NA,150510,NA,14.981806980728877,54474,NA,NA,56.37608257403033,41.39427559330145,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,21:00:00
House,CO,8,Yadira Caraveo,Gabe Evans,NA,0,0,0,0,0,0,0,NA,NA,NA,114377,NA,112745,NA,0.690060507143733,1632,NA,NA,48.36216337351639,47.67210286637266,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,21:00:00
House,CT,1,John Larson,Jim Griffin,NA,0,0,0,0,0,0,0,NA,NA,NA,144873,NA,91506,NA,21.879522616670695,53367,NA,NA,59.39535818099076,37.515835564320064,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,CT,2,Joe Courtney,Mike France,NA,0,0,0,0,0,0,0,NA,NA,NA,165946,NA,114506,NA,18.047159782620135,51440,NA,NA,58.22033392859022,40.17317414597009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,CT,3,Rosa DeLauro,Michael Massey,NA,0,0,0,0,0,0,0,NA,NA,NA,137924,NA,98704,NA,16.163131410956478,39220,NA,NA,56.840482833369734,40.67735142241326,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,CT,4,Jim Himes,Michael Goldstein,Benjamin Wesley,0,0,0,0,0,0,0,NA,NA,NA,140262,NA,93329,NA,19.879788549838192,46933,NA,NA,59.4119042374748,39.532115687636605,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,CT,5,Jahana Hayes,George Logan,NA,0,0,0,0,0,0,0,NA,NA,NA,123818,NA,123342,NA,0.18764388659371156,476,NA,NA,48.810274685420545,48.62263079882683,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,20:00:00
House,DE,1,Sarah McBride,John Whalen III,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,FL,1,Gay Valimont,Matt Gaetz,NA,0,0,0,0,0,0,0,NA,NA,NA,93467,NA,197349,NA,-35.720868177816904,-103882,NA,NA,32.13956591109155,67.86043408890845,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,FL,10,Maxwell Alejandro Frost,Willie Montague,NA,0,0,0,0,0,0,0,NA,NA,NA,117955,NA,78844,NA,19.564303936771548,39111,NA,NA,59.004051823320495,39.43974788654895,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,11,Barbie Harden Hall,Daniel Webster,NA,0,0,0,0,0,0,0,NA,NA,NA,115647,NA,205995,NA,-27.662434286869008,-90348,NA,NA,35.40839352253,63.070827809399006,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,12,Rock Aboujaoude,Gus Bilirakis,NA,0,0,0,0,0,0,0,NA,NA,NA,95390,NA,226601,NA,-40.749390518486315,-131211,NA,NA,29.62468361309958,70.3740741315859,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,13,Whitney Fox,Anna Paulina Luna,NA,0,0,0,0,0,0,0,NA,NA,NA,153876,NA,181487,NA,-8.084123368448173,-27611,NA,NA,45.05278937536964,53.13691274381782,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,19:00:00
House,FL,14,Kathy Castor,Rocky Rochford,Christopher Bradley,0,0,0,0,0,0,0,NA,NA,NA,149737,NA,113427,NA,13.797479898466356,36310,NA,NA,56.898739949233175,43.101260050766825,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,15,Pat Kemp,Laurel Lee,NA,0,0,0,0,0,0,0,NA,NA,NA,102835,NA,145219,NA,-17.086602110830707,-42384,NA,NA,41.456698944584645,58.543301055415355,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,16,Jan Schneider,Vernon Buchanan,NA,0,0,0,0,0,0,0,NA,NA,NA,115575,NA,189762,NA,-24.29508969799383,-74187,NA,NA,37.84901656416403,62.14410626215786,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,17,Manny Lopez,Greg Steube,NA,0,0,0,0,0,0,0,NA,NA,NA,123798,NA,222483,NA,-28.31658565419247,-98685,NA,NA,35.522487417720214,63.83907307191268,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,18,Andrea Doria Kale,Scott Franklin,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,167429,NA,NA,NA,NA,NA,NA,74.66708884468903,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,19,Kari Lerner,Byron Donalds,NA,0,0,0,0,0,0,0,NA,NA,NA,100226,NA,213035,NA,-36.009691196843654,-112809,NA,NA,31.993079540593858,68.00277073743752,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,2,Yen Bailey,Neal Dunn,NA,0,0,0,0,0,0,0,NA,NA,NA,121153,NA,180236,NA,-19.603568809744218,-59083,NA,NA,40.19821559512789,59.80178440487211,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,FL,20,Sheila Cherfilus-McCormick,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,136215,NA,52151,NA,44.62801142456706,84064,NA,NA,72.31400571228353,27.68599428771647,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,21,Thomas Witkop,Brian Mast,NA,0,0,0,0,0,0,0,NA,NA,NA,119891,NA,208614,NA,-27.00811250970305,-88723,NA,NA,36.49594374514847,63.50405625485153,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,22,Lois Frankel,Daniel Franzese,NA,0,0,0,0,0,0,0,NA,NA,NA,150010,NA,122194,NA,10.218806483372765,27816,NA,NA,55.10940324168638,44.89059675831362,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,23,Jared Moskowitz,Joe Kaufman,NA,0,0,0,0,0,0,0,NA,NA,NA,143951,NA,130681,NA,4.755437217119574,13270,NA,NA,51.58628054571061,46.83084332859104,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,24,Frederica Wilson,Jesus Navarro,NA,0,0,0,0,0,0,0,NA,NA,NA,133442,NA,52449,NA,43.570156704735574,80993,NA,NA,71.78507835236779,28.214921647632213,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,25,Debbie Wasserman Schultz,Christopher Eddy,NA,0,0,0,0,0,0,0,NA,NA,NA,129113,NA,105239,NA,10.187239707789992,23874,NA,NA,55.09361985389499,44.90638014610501,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,26,Joey David Atkins,Mario Diaz-Balart,NA,0,0,0,0,0,0,0,NA,NA,NA,58868,NA,143240,NA,-41.74599718962139,-84372,NA,NA,29.127001405189304,70.8729985948107,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,27,Lucia Baez-Geller,María Elvira-Salazar,NA,0,0,0,0,0,0,0,NA,NA,NA,101404,NA,136038,NA,-14.58629896985369,-34634,NA,NA,42.70685051507316,57.29314948492684,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,28,Phil Ehr,Carlos Gimenez,NA,0,0,0,0,0,0,0,NA,NA,NA,76665,NA,134457,NA,-27.3701160312574,-57792,NA,NA,36.30831162680559,63.678427658062986,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,3,Tom Wells,Kat Cammack,NA,0,0,0,0,0,0,0,NA,NA,NA,103382,NA,178101,NA,-26.227039625403226,-74719,NA,NA,36.288009884412745,62.51504950981597,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,4,LaShonda Holloway,Aaron Bean,NA,0,0,0,0,0,0,0,NA,NA,NA,108402,NA,165696,NA,-20.902361521034063,-57294,NA,NA,39.54790717358073,60.4502686946148,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,5,Jay McGovern,John Rutherford,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,19:00:00
House,FL,6,James Stockton,Michael Waltz,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,226548,NA,NA,NA,NA,NA,NA,75.32642848830443,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,7,Jennifer Adams,Cory Mills,NA,0,0,0,0,0,0,0,NA,NA,NA,126079,NA,177966,NA,-17.065004686652085,-51887,NA,NA,41.46585321734555,58.530857903997635,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,FL,8,Sandy Kennedy,Mike Haridopolos,NA,0,0,0,0,0,0,0,NA,NA,NA,120080,NA,222128,NA,-29.820460071067888,-102048,NA,NA,35.08976996446606,64.91023003553394,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,FL,9,Darren Soto,Thomas Chalifoux,Marcus Carter,0,0,0,0,0,0,0,NA,NA,NA,108541,NA,93827,NA,7.270912397216951,14714,NA,NA,53.63545619860847,46.36454380139153,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,19:00:00
House,GA,1,Patti Hewitt,Earl Carter,NA,0,0,0,0,0,0,0,NA,NA,NA,107837,NA,156128,NA,-18.294470857878885,-48291,NA,NA,40.852764571060554,59.147235428939446,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,10,Lexy Doherty,Mike Collins,NA,0,0,0,0,0,0,0,NA,NA,NA,109107,NA,198523,NA,-29.066085882391185,-89416,NA,NA,35.46695705880441,64.53304294119559,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,11,Katy Stamper,Barry Loudermilk,NA,0,0,0,0,0,0,0,NA,NA,NA,113571,NA,190086,NA,-25.197838350507315,-76515,NA,NA,37.401080824746344,62.598919175253656,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,12,Liz Johnson,Rick Allen,NA,0,0,0,0,0,0,0,NA,NA,NA,107148,NA,158047,NA,-19.19304662606761,-50899,NA,NA,40.403476686966194,59.596523313033806,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,13,David Scott,Jonathan Chavez,NA,0,0,0,0,0,0,0,NA,NA,NA,216388,NA,48228,NA,63.548689421652504,168160,NA,NA,81.77434471082626,18.225655289173748,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,14,Shawn Harris,Marjorie Taylor Greene,NA,0,0,0,0,0,0,0,NA,NA,NA,88189,NA,170162,NA,-31.729313995300966,-81973,NA,NA,34.135343002349515,65.86465699765048,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,2,Sanford Bishop,A Wayne Johnson,NA,0,0,0,0,0,0,0,NA,NA,NA,132675,NA,108665,NA,9.948620203861772,24010,NA,NA,54.97431010193088,45.02568989806912,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,19:00:00
House,GA,3,Maura Keller,Brian Jack,NA,0,0,0,0,0,0,0,NA,NA,NA,97057,NA,213524,NA,-37.49971826995212,-116467,NA,NA,31.25014086502394,68.74985913497606,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,4,Hank Johnson,Eugene Yu,NA,0,0,0,0,0,0,0,NA,NA,NA,216332,NA,59302,NA,56.970475340487745,157030,NA,NA,78.48523767024388,21.514762329756127,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,5,Nikema Williams,John Salvesen,NA,0,0,0,0,0,0,0,NA,NA,NA,243687,NA,51769,NA,64.95654175240983,191918,NA,NA,82.47827087620492,17.521729123795083,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,6,Lucy McBath,Jeff Criswell,NA,0,0,0,0,0,0,0,NA,NA,NA,125612,NA,206886,NA,-24.44345529897924,-81274,NA,NA,37.77827235051038,62.22172764948962,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,7,Bob Christian,Rich McCormick,NA,0,0,0,0,0,0,0,NA,NA,NA,143063,NA,91962,NA,21.74149821944443,51101,NA,NA,60.86777088057727,39.12627266113283,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,8,Darrius Butler,Austin Scott,NA,0,0,0,0,0,0,0,NA,NA,NA,81886,NA,178700,NA,-37.152418011712065,-96814,NA,NA,31.423790994143967,68.57620900585603,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,GA,9,Tambrei Cash,Andrew Clyde,NA,0,0,0,0,0,0,0,NA,NA,NA,81318,NA,212820,NA,-44.70758623503254,-131502,NA,NA,27.64620688248373,72.35379311751626,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,HI,1,Ed Case,Patrick Largey,NA,0,0,0,0,0,0,0,NA,NA,NA,143546,NA,51217,NA,45.62205378054927,92329,NA,NA,70.9296465030784,25.30759272252913,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,00:00:00
House,HI,2,Jill Tokuda,Steve Bond,NA,0,0,0,0,0,0,0,NA,NA,NA,128407,NA,72874,NA,25.59301334193608,55533,NA,NA,59.177823351844594,33.584810009908516,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,00:00:00
House,IA,1,Christina Bohannan,Mariannette Miller-Meeks,NA,0,0,0,0,0,0,0,NA,NA,NA,142173,NA,162947,NA,-6.7070020921042435,-20774,NA,NA,45.901348244957,52.60835033706124,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,21:00:00
House,IA,2,Sarah Corkery,Ashley Hinson,Jody Puffett,0,0,0,0,0,0,0,NA,NA,NA,145940,NA,172181,NA,-8.1618751691254,-26241,NA,NA,45.392479790486675,53.55435495961208,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,21:00:00
House,IA,3,Lanon Baccam,Zach Nunn,NA,0,0,0,0,0,0,0,NA,NA,NA,154117,NA,156262,NA,-0.6808680829992477,-2145,NA,NA,48.9199749872238,49.60084307022305,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Almost all results,TRUE,21:00:00
House,IA,4,Ryan Melton,Randy Feenstra,NA,0,0,0,0,0,0,0,NA,NA,NA,84230,NA,186467,NA,-35.98196625535839,-102237,NA,NA,29.644463527772107,65.62642978313049,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,ID,1,Kaylee Peterson,Russ Fulcher,NA,0,0,0,0,0,0,0,NA,NA,NA,82261,NA,222901,NA,-45.01315444146434,-140640,NA,NA,26.328406552256094,71.34156099372044,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,23:00:00
House,ID,2,David Roth,Mike Simpson,NA,0,0,0,0,0,0,0,NA,NA,NA,98736,NA,172450,NA,-27.182081670882717,-73714,NA,NA,36.408959164558645,63.591040835441355,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,22:00:00
House,IL,1,Jonathan Jackson,Marcus Lewis,NA,0,0,0,0,0,0,0,NA,NA,NA,159142,NA,78258,NA,34.067179109192374,80884,NA,NA,67.02832473412657,32.96114562493419,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,10,Brad Schneider,Jim Carris,NA,0,0,0,0,0,0,0,NA,NA,NA,152566,NA,89599,NA,26.00169306051659,62967,NA,NA,63.00084653025829,36.99915346974171,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,11,Bill Foster,Jerry Evans,NA,0,0,0,0,0,0,0,NA,NA,NA,149172,NA,115069,NA,12.906021397133678,34103,NA,NA,56.453010698566835,43.546989301433165,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,IL,12,Brian Roberts,Mike Bost,NA,0,0,0,0,0,0,0,NA,NA,NA,72791,NA,218379,NA,-50.0008586019899,-145588,NA,NA,24.999398978607072,75.00025758059697,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,13,Nikki Budzinski,Joshua Loyd,NA,0,0,0,0,0,0,0,NA,NA,NA,141788,NA,108646,NA,13.232980634857256,33142,NA,NA,56.613296067079254,43.380315432222,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,14,Lauren Underwood,James Marter,NA,0,0,0,0,0,0,0,NA,NA,NA,128141,NA,108451,NA,8.322062552831783,19690,NA,NA,54.15934065934066,45.83727810650888,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,IL,15,NA,Mary Miller,NA,0,0,0,0,0,0,0,NA,NA,NA,86396,NA,213007,NA,-42.28781942732705,-126611,NA,NA,28.856090286336475,71.14390971366352,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,16,NA,Darin  LaHood,NA,0,0,0,0,0,0,0,NA,NA,NA,100325,NA,197621,NA,-32.65558188396555,-97296,NA,NA,33.67220905801722,66.32779094198277,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,17,Eric Sorensen,Joseph McGraw,NA,0,0,0,0,0,0,0,NA,NA,NA,121186,NA,111931,NA,3.970007249391952,9255,NA,NA,51.98371675038499,48.01370950099304,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,IL,2,Robin Kelly,Ashley Ramos,NA,0,0,0,0,0,0,0,NA,NA,NA,140414,NA,68761,NA,34.25504959961754,71653,NA,NA,67.12752479980877,32.872475200191225,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,3,Delia Ramirez,John Booras,NA,0,0,0,0,0,0,0,NA,NA,NA,121764,NA,55995,NA,36.99897051626078,65769,NA,NA,68.49948525813039,31.50051474186961,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,4,Jesus Garcia,Lupe Castillo,NA,0,0,0,0,0,0,0,NA,NA,NA,91036,NA,37352,NA,40.34965087525461,53684,NA,NA,68.42394041203484,28.074289536780235,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,5,Mike Quigley,Tom Hanson,NA,0,0,0,0,0,0,0,NA,NA,NA,190999,NA,79112,NA,40.752868329994534,111887,NA,NA,69.5680203970133,28.81515206701876,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,6,Sean Casten,Niki Conforti,NA,0,0,0,0,0,0,0,NA,NA,NA,150496,NA,126351,NA,8.721045730859391,24145,NA,NA,54.3583556973044,45.63730996644502,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,IL,7,Danny Davis,Chad Koppie,NA,0,0,0,0,0,0,0,NA,NA,NA,167650,NA,NA,NA,NA,NA,NA,NA,99.9427706174812,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,8,Raja Krishnamoorthi,Mark Rice,NA,0,0,0,0,0,0,0,NA,NA,NA,117880,NA,89335,NA,13.775547137031586,28545,NA,NA,56.88777356851579,43.11222643148421,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IL,9,Jan Schakowsky,Seth Cohen,NA,0,0,0,0,0,0,0,NA,NA,NA,179615,NA,70915,NA,43.388017403105415,108700,NA,NA,71.6940087015527,28.305991298447292,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,IN,1,Frank Mrvan,Randall Niemeyer,NA,0,0,0,0,0,0,0,NA,NA,NA,112656,NA,100542,NA,5.681802192235715,12114,NA,NA,52.83879047123218,47.156988278996465,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lots of results,TRUE,19:00:00
House,IN,2,Lori Camp,Rudy Yakym,NA,0,0,0,0,0,0,0,NA,NA,NA,62891,NA,125313,NA,-32.16418564148542,-62422,NA,NA,32.40584728426932,64.57003292575475,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,IN,3,Kiley Adolph,Marlin Stutzman,NA,0,0,0,0,0,0,0,NA,NA,NA,60577,NA,131579,NA,-35.229381468874976,-71002,NA,NA,30.056762362187538,65.2861438310625,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,IN,4,Derrick Holder,Jim Baird,NA,0,0,0,0,0,0,0,NA,NA,NA,62834,NA,134864,NA,-36.43435947758703,-72030,NA,NA,31.782820261206485,68.21717973879352,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,IN,5,Deborah Pickett,Victoria Spartz,Robby Slaughter,0,0,0,0,0,0,0,NA,NA,NA,93434,NA,146575,NA,-22.14125303634447,-53141,NA,NA,38.92937348182777,61.07062651817223,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,IN,6,Cynthia Wirth,Jefferson Shreve,NA,0,0,0,0,0,0,0,NA,NA,NA,62838,NA,130686,NA,-35.05921746140014,-67848,NA,NA,32.47039126929993,67.52960873070006,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,IN,7,Andre Carson,John Schmitz,NA,0,0,0,0,0,0,0,NA,NA,NA,117309,NA,53631,NA,36.350039958899416,63678,NA,NA,66.96483616851239,30.61479620961297,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,IN,8,Erik Hurt,Mark Messmer,NA,0,0,0,0,0,0,0,NA,NA,NA,68109,NA,141995,NA,-34.20014812071839,-73886,NA,NA,31.52610627661544,65.72625439733383,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
House,IN,9,Timothy Peck,Erin Houchin,NA,0,0,0,0,0,0,0,NA,NA,NA,75700,NA,143166,NA,-29.94815248850299,-67466,NA,NA,33.60322448907118,63.55137697757417,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,18:00:00
House,KS,1,Paul Buskirk,Tracey Mann,NA,0,0,0,0,0,0,0,NA,NA,NA,77092,NA,161333,NA,-35.332284785571986,-84241,NA,NA,32.33385760721401,67.66614239278599,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,21:00:00
House,KS,2,Nancy Boyda,Derek Schmidt,NA,0,0,0,0,0,0,0,NA,NA,NA,98852,NA,134506,NA,-15.278670540542857,-35654,NA,NA,42.36066472972857,57.63933527027143,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Exit Poll,FALSE,20:00:00
House,KS,3,Sharice Davids,Prasanth Reddy,NA,0,0,0,0,0,0,0,NA,NA,NA,165527,NA,128839,NA,12.176810689890935,36688,NA,NA,54.93869775037007,42.76188706047913,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Early results,TRUE,20:00:00
House,KS,4,Esau Freeman,Ron Estes,NA,0,0,0,0,0,0,0,NA,NA,NA,83851,NA,144889,NA,-26.684445221649035,-61038,NA,NA,36.657777389175486,63.342222610824514,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,20:00:00
House,KY,1,Erin Marshall,James Comer,NA,0,0,0,0,0,0,0,NA,NA,NA,61701,NA,184157,NA,-49.80761252430265,-122456,NA,NA,25.096193737848676,74.90380626215132,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Poll Closing,FALSE,19:00:00
