test_data,ddhq_id,year,office_type,state,county,district,fips,dem_name,rep_name,ind_name,green_name,percent_precincts_reporting,dem_votes,rep_votes,ind_votes,green_votes,dem_votes_percent,rep_votes_percent,ind_votes_percent,green_votes_percent,margin_votes,margin_percent,absentee_percent,absentee_margin
,,2016,Senate,FL,Liberty County,0,12077,,,,,100,748,2290,174,,23.3,71.3,5.4,,-1542,-48.0,0.0,0
,,2016,Senate,FL,Wakulla County,0,12129,,,,,100,4852,9773,586,,31.9,64.2,3.9,,-4921,-32.3,0.0,0
,,2016,Senate,FL,Holmes County,0,12059,,,,,100,976,7039,411,,11.6,83.5,4.9,,-6063,-71.9,0.0,0
,,2016,Senate,FL,Desoto County,0,12027,,,,,100,3346,6844,471,,31.4,64.2,4.4,,-3498,-32.8,0.0,0
,,2016,Senate,FL,Marion County,0,12083,,,,,100,59537,104400,8669,,34.5,60.5,5.0,,-44863,-26.0,0.0,0
,,2016,Senate,ID,Ada County,0,16001,,,,,100,72847,104650,9646,,38.9,55.9,5.2,,-31803,-17.0,0.0,0
,,2016,Senate,ID,Cassia County,0,16031,,,,,100,1011,6418,721,,12.4,78.7,8.8,,-5407,-66.3,0.0,0
,,2016,Senate,ID,Nez Perce County,0,16069,,,,,100,4621,12188,560,,26.6,70.2,3.2,,-7567,-43.6,31.6,-0.3
,,2016,Senate,ID,Jefferson County,0,16051,,,,,100,1196,9120,1067,,10.5,80.1,9.4,,-7924,-69.6,16.5,-0.6
,,2016,Senate,ID,Boise County,0,16015,,,,,100,860,2497,391,,22.9,66.6,10.4,,-1637,-43.7,20.9,-0.3
,,2016,Senate,ID,Oneida County,0,16071,,,,,100,206,1719,133,,10.0,83.5,6.5,,-1513,-73.5,0.0,0
,,2016,Senate,ID,Bingham County,0,16011,,,,,100,2997,12114,1401,,18.2,73.4,8.5,,-9117,-55.2,21.8,-0.4
,,2016,Senate,ID,Idaho County,0,16049,,,,,100,1247,6272,594,,15.4,77.3,7.3,,-5025,-61.9,23.4,-0.5
,,2016,Senate,ID,Jerome County,0,16053,,,,,100,1253,4931,574,,18.5,73.0,8.5,,-3678,-54.5,22.7,-0.5
,,2016,Senate,ID,Gem County,0,16045,,,,,100,1378,5779,694,,17.6,73.6,8.8,,-4401,-56.0,29.4,-0.5
,,2016,Senate,ID,Owyhee County,0,16073,,,,,100,581,2909,344,,15.2,75.9,9.0,,-2328,-60.7,9.7,-0.5
,,2016,Senate,ID,Teton County,0,16081,,,,,100,2156,2659,170,,43.2,53.3,3.4,,-503,-10.1,51.5,0.0
,,2016,Senate,ID,Bonneville County,0,16019,,,,,100,9158,31093,3177,,21.1,71.6,7.3,,-21935,-50.5,24.3,-0.3
,,2016,Senate,ID,Fremont County,0,16043,,,,,100,692,4521,498,,12.1,79.2,8.7,,-3829,-67.1,15.6,-0.5
,,2016,Senate,ID,Latah County,0,16057,,,,,100,8050,9626,645,,43.9,52.5,3.5,,-1576,-8.6,27.8,0.2
,,2016,Senate,ID,Twin Falls County,0,16083,,,,,100,6559,20701,2452,,22.1,69.7,8.3,,-14142,-47.6,31.6,-0.4
,,2016,Senate,ID,Franklin County,0,16041,,,,,100,441,4682,365,,8.0,85.3,6.7,,-4241,-77.3,0.0,0
,,2016,Senate,ID,Bannock County,0,16005,,,,,100,11585,19883,2181,,34.4,59.1,6.5,,-8298,-24.7,27.7,-0.0
,,2016,Senate,ID,Shoshone County,0,16079,,,,,100,1477,3463,205,,28.7,67.3,4.0,,-1986,-38.6,14.4,-0.3
,,2016,Senate,ID,Elmore County,0,16039,,,,,100,1752,6059,610,,20.8,72.0,7.2,,-4307,-51.2,25.9,-0.4
,,2016,Senate,ID,Custer County,0,16037,,,,,100,429,1693,253,,18.1,71.3,10.7,,-1264,-53.2,24.6,-0.4
,,2016,Senate,ID,Minidoka County,0,16067,,,,,100,1108,5067,591,,16.4,74.9,8.7,,-3959,-58.5,21.3,-0.5
,,2016,Senate,ID,Clearwater County,0,16035,,,,,100,711,2865,158,,19.0,76.7,4.2,,-2154,-57.7,17.6,-0.4
,,2016,Senate,ID,Lewis County,0,16061,,,,,100,257,1239,102,,16.1,77.5,6.4,,-982,-61.4,0.0,0
,,2016,Senate,ID,Benewah County,0,16009,,,,,100,746,3103,293,,18.0,74.9,7.1,,-2357,-56.9,0.0,0
,,2016,Senate,ID,Caribou County,0,16029,,,,,100,350,2450,234,,11.5,80.8,7.7,,-2100,-69.3,0.0,0
,,2016,Senate,ID,Clark County,0,16033,,,,,100,32,225,23,,11.4,80.4,8.2,,-193,-69.0,0.0,0
,,2016,Senate,ID,Washington County,0,16087,,,,,100,842,3218,331,,19.2,73.3,7.5,,-2376,-54.1,0.0,0
,,2016,Senate,ID,Canyon County,0,16027,,,,,100,17007,50006,5242,,23.5,69.2,7.3,,-32999,-45.7,0.0,0
,,2016,Senate,ID,Camas County,0,16025,,,,,100,126,414,36,,21.9,71.9,6.2,,-288,-50.0,0.0,0
,,2016,Senate,ID,Payette County,0,16075,,,,,100,1549,6480,600,,18.0,75.1,7.0,,-4931,-57.1,0.0,0
,,2016,Senate,ID,Butte County,0,16023,,,,,100,185,948,100,,15.0,76.9,8.1,,-763,-61.9,0.0,0
,,2016,Senate,ID,Lincoln County,0,16063,,,,,100,354,1263,123,,20.3,72.6,7.1,,-909,-52.3,0.0,0
,,2016,Senate,ID,Madison County,0,16065,,,,,100,1473,12826,1117,,9.6,83.2,7.2,,-11353,-73.6,17.1,-0.6
,,2016,Senate,ID,Gooding County,0,16047,,,,,100,958,3834,399,,18.5,73.9,7.7,,-2876,-55.4,20.5,-0.4
,,2016,Senate,ID,Adams County,0,16003,,,,,100,459,1463,202,,21.6,68.9,9.5,,-1004,-47.3,24.0,-0.4
,,2016,Senate,ID,Bonner County,0,16017,,,,,100,5767,13908,1029,,27.9,67.2,5.0,,-8141,-39.3,0.0,0
,,2016,Senate,ID,Power County,0,16077,,,,,100,686,1942,162,,24.6,69.6,5.8,,-1256,-45.0,0.0,0
,,2016,Senate,ID,Blaine County,0,16013,,,,,100,5961,4562,226,,55.5,42.4,2.1,,1399,13.1,47.9,0.3
,,2016,Senate,ID,Bear Lake County,0,16007,,,,,100,291,2415,208,,10.0,82.9,7.1,,-2124,-72.9,0.0,0
,,2016,Senate,ID,Valley County,0,16085,,,,,100,1883,3202,240,,35.4,60.1,4.5,,-1319,-24.7,35.9,-0.2
,,2016,Senate,ID,Lemhi County,0,16059,,,,,100,723,3013,309,,17.9,74.5,7.6,,-2290,-56.6,32.1,-0.5
,,2016,Senate,ID,Kootenai County,0,16055,,,,,100,15365,47636,2945,,23.3,72.2,4.5,,-32271,-48.9,31.3,-0.4
,,2016,Senate,ID,Boundary County,0,16021,,,,,100,920,3961,274,,17.8,76.8,5.3,,-3041,-59.0,27.3,-0.4
,,2016,Senate,LA,West Baton Rouge Parish,0,22121,,,,,100,5077,6832,258,,41.7,56.2,2.1,,-1755,-14.5,0.0,0
,,2016,Senate,LA,Lasalle Parish,0,22059,,,,,100,777,5391,111,,12.4,85.9,1.8,,-4614,-73.5,0.0,0
,,2016,Senate,LA,Assumption Parish,0,22007,,,,,100,3583,6210,287,,35.5,61.6,2.8,,-2627,-26.1,0.0,0
,,2016,Senate,LA,Union Parish,0,22111,,,,,100,2678,7445,189,,26.0,72.2,1.8,,-4767,-46.2,0.0,0
,,2016,Senate,LA,Allen Parish,0,22003,,,,,100,1999,6613,224,,22.6,74.8,2.5,,-4614,-52.2,0.0,0
,,2016,Senate,LA,Rapides Parish,0,22079,,,,,100,16220,35892,1480,,30.3,67.0,2.8,,-19672,-36.7,0.0,0
,,2016,Senate,LA,Pointe Coupee Parish,0,22077,,,,,100,4362,6499,227,,39.3,58.6,2.0,,-2137,-19.3,0.0,0
,,2016,Senate,LA,West Carroll Parish,0,22123,,,,,100,820,3603,59,,18.3,80.4,1.3,,-2783,-62.1,0.0,0
,,2016,Senate,LA,Bossier Parish,0,22015,,,,,100,12888,34108,874,,26.9,71.3,1.8,,-21220,-44.4,0.0,0
,,2016,Senate,LA,Lincoln Parish,0,22061,,,,,100,6790,10545,436,,38.2,59.3,2.5,,-3755,-21.1,0.0,0
,,2016,Senate,LA,Franklin Parish,0,22041,,,,,100,2388,6096,162,,27.6,70.5,1.9,,-3708,-42.9,0.0,0
,,2016,Senate,LA,Sabine Parish,0,22085,,,,,100,1873,7300,135,,20.1,78.4,1.5,,-5427,-58.3,0.0,0
,,2016,Senate,LA,Acadia Parish,0,22001,,,,,100,4346,21529,514,,16.5,81.6,1.9,,-17183,-65.1,0.0,0
,,2016,Senate,LA,Plaquemines Parish,0,22075,,,,,100,2850,6930,311,,28.2,68.7,3.1,,-4080,-40.5,0.0,0
,,2016,Senate,LA,St. Martin Parish,0,22099,,,,,100,5828,16911,1421,,24.1,70.0,5.9,,-11083,-45.9,0.0,0
,,2016,Senate,LA,Richland Parish,0,22083,,,,,100,2960,5923,159,,32.7,65.5,1.8,,-2963,-32.8,0.0,0
,,2016,Senate,LA,Orleans Parish,0,22071,,,,,100,119106,34282,3945,,75.7,21.8,2.5,,84824,53.9,0.0,0
,,2016,Senate,LA,East Feliciana Parish,0,22037,,,,,100,3817,5568,201,,39.8,58.1,2.1,,-1751,-18.3,0.0,0
,,2016,Senate,LA,St. Helena Parish,0,22091,,,,,100,2902,2320,363,,52.0,41.5,6.5,,582,10.5,0.0,0
,,2016,Senate,LA,St. Bernard Parish,0,22087,,,,,100,4801,9766,462,,31.9,65.0,3.1,,-4965,-33.1,0.0,0
,,2016,Senate,LA,Jackson Parish,0,22049,,,,,100,2193,4776,118,,30.9,67.4,1.7,,-2583,-36.5,0.0,0
,,2016,Senate,LA,Tensas Parish,0,22107,,,,,100,1163,1094,45,,50.5,47.5,2.0,,69,3.0,0.0,0
,,2016,Senate,LA,St. Tammany Parish,0,22103,,,,,100,25249,92502,2677,,21.0,76.8,2.2,,-67253,-55.8,0.0,0
,,2016,Senate,LA,Grant Parish,0,22043,,,,,100,1202,6971,210,,14.3,83.2,2.5,,-5769,-68.9,0.0,0
,,2016,Senate,LA,St. Landry Parish,0,22097,,,,,100,12843,23242,982,,34.6,62.7,2.6,,-10399,-28.1,0.0,0
,,2016,Senate,LA,Evangeline Parish,0,22039,,,,,100,3255,9990,411,,23.8,73.2,3.0,,-6735,-49.4,0.0,0
,,2016,Senate,LA,Winn Parish,0,22127,,,,,100,1631,4205,153,,27.2,70.2,2.6,,-2574,-43.0,0.0,0
,,2016,Senate,LA,Tangipahoa Parish,0,22105,,,,,100,15518,31854,2564,,31.1,63.8,5.1,,-16336,-32.7,0.0,0
,,2016,Senate,LA,Livingston Parish,0,22063,,,,,100,8496,45837,1466,,15.2,82.1,2.6,,-37341,-66.9,0.0,0
,,2016,Senate,LA,Red River Parish,0,22081,,,,,100,1913,2192,81,,45.7,52.4,1.9,,-279,-6.7,0.0,0
,,2016,Senate,LA,Iberville Parish,0,22047,,,,,100,7191,7214,419,,48.5,48.7,2.8,,-23,-0.2,0.0,0
,,2016,Senate,LA,Jefferson Parish,0,22051,,,,,100,63235,104236,5010,,36.7,60.4,2.9,,-41001,-23.7,0.0,0
,,2016,Senate,LA,Avoyelles Parish,0,22009,,,,,100,4489,10228,491,,29.5,67.3,3.2,,-5739,-37.8,0.0,0
,,2016,Senate,LA,Vermilion Parish,0,22113,,,,,100,3773,19857,970,,15.3,80.7,3.9,,-16084,-65.4,0.0,0
,,2016,Senate,LA,Iberia Parish,0,22045,,,,,100,7882,19636,2900,,25.9,64.6,9.5,,-11754,-38.7,0.0,0
,,2016,Senate,LA,Beauregard Parish,0,22011,,,,,100,2261,11952,315,,15.6,82.3,2.2,,-9691,-66.7,0.0,0
,,2016,Senate,LA,Morehouse Parish,0,22067,,,,,100,4641,6171,195,,42.2,56.1,1.8,,-1530,-13.9,0.0,0
,,2016,Senate,LA,East Baton Rouge Parish,0,22033,,,,,100,93909,92275,4378,,49.3,48.4,2.3,,1634,0.9,0.0,0
,,2016,Senate,LA,Caddo Parish,0,22017,,,,,100,49024,49237,2054,,48.9,49.1,2.0,,-213,-0.2,0.0,0
,,2016,Senate,LA,St. Charles Parish,0,22089,,,,,100,7690,16579,575,,31.0,66.7,2.3,,-8889,-35.7,0.0,0
,,2016,Senate,LA,Bienville Parish,0,22013,,,,,100,3108,3439,111,,46.7,51.7,1.7,,-331,-5.0,0.0,0
,,2016,Senate,LA,West Feliciana Parish,0,22125,,,,,100,1964,3468,114,,35.4,62.5,2.1,,-1504,-27.1,0.0,0
,,2016,Senate,LA,Jefferson Davis Parish,0,22053,,,,,100,2579,10937,322,,18.6,79.0,2.3,,-8358,-60.4,0.0,0
,,2016,Senate,LA,Lafourche Parish,0,22057,,,,,100,8187,30260,1227,,20.6,76.3,3.1,,-22073,-55.7,0.0,0
,,2016,Senate,LA,Terrebonne Parish,0,22109,,,,,100,9599,30600,1521,,23.0,73.3,3.6,,-21001,-50.3,0.0,0
,,2016,Senate,LA,Natchitoches Parish,0,22069,,,,,100,6849,8536,374,,43.5,54.2,2.4,,-1687,-10.7,0.0,0
,,2016,Senate,LA,St. John The Baptist Parish,0,22095,,,,,100,10958,7798,481,,57.0,40.5,2.5,,3160,16.5,0.0,0
,,2016,Senate,LA,Lafayette Parish,0,22055,,,,,100,25242,73813,2771,,24.8,72.5,2.7,,-48571,-47.7,0.0,0
,,2016,Senate,LA,Calcasieu Parish,0,22019,,,,,100,21734,57152,1900,,26.9,70.7,2.4,,-35418,-43.8,0.0,0
,,2016,Senate,LA,Ascension Parish,0,22005,,,,,100,15414,35503,1470,,29.4,67.8,2.8,,-20089,-38.4,0.0,0
,,2016,Senate,LA,Ouachita Parish,0,22073,,,,,100,22882,40680,1152,,35.4,62.9,1.8,,-17798,-27.5,0.0,0
,,2016,Senate,LA,Claiborne Parish,0,22027,,,,,100,2403,3538,103,,39.8,58.5,1.7,,-1135,-18.7,0.0,0
,,2016,Senate,LA,Catahoula Parish,0,22025,,,,,100,1297,3110,104,,28.8,68.9,2.3,,-1813,-40.1,0.0,0
,,2016,Senate,LA,Vernon Parish,0,22115,,,,,100,2597,12777,424,,16.4,80.9,2.7,,-10180,-64.5,0.0,0
,,2016,Senate,LA,Madison Parish,0,22065,,,,,100,2283,1896,124,,53.1,44.1,2.9,,387,9.0,0.0,0
,,2016,Senate,LA,Washington Parish,0,22117,,,,,100,5122,12081,497,,28.9,68.3,2.8,,-6959,-39.4,0.0,0
,,2016,Senate,LA,De Soto Parish,0,22031,,,,,100,4922,7825,178,,38.1,60.5,1.4,,-2903,-22.4,0.0,0
,,2016,Senate,LA,Concordia Parish,0,22029,,,,,100,2924,4841,170,,36.8,61.0,2.1,,-1917,-24.2,0.0,0
,,2016,Senate,LA,St. Mary Parish,0,22101,,,,,100,6827,13758,887,,31.8,64.1,4.1,,-6931,-32.3,0.0,0
,,2016,Senate,LA,Webster Parish,0,22119,,,,,100,6263,10992,235,,35.8,62.8,1.3,,-4729,-27.0,0.0,0
,,2016,Senate,LA,St. James Parish,0,22093,,,,,100,5680,5328,239,,50.5,47.4,2.1,,352,3.1,0.0,0
,,2016,Senate,LA,Cameron Parish,0,22023,,,,,100,299,3205,70,,8.4,89.7,2.0,,-2906,-81.3,0.0,0
,,2016,Senate,LA,Caldwell Parish,0,22021,,,,,100,982,3457,63,,21.8,76.8,1.4,,-2475,-55.0,0.0,0
,,2016,Senate,LA,East Carroll Parish,0,22035,,,,,100,1550,1084,89,,56.9,39.8,3.3,,466,17.1,0.0,0
,,2016,Senate,UT,Piute County,0,49031,,,,,100,54,640,18,,7.6,89.9,2.5,,-586,-82.3,0.0,0
,,2016,Senate,UT,Uintah County,0,49047,,,,,100,1232,10989,481,,9.7,86.5,3.8,,-9757,-76.8,0.0,0
,,2016,Senate,UT,Wayne County,0,49055,,,,,100,336,1708,74,,15.9,80.6,3.5,,-1372,-64.7,0.0,0
,,2016,Senate,UT,Juab County,0,49023,,,,,100,448,3576,141,,10.8,85.9,3.4,,-3128,-75.1,0.0,0
,,2016,Senate,UT,Millard County,0,49027,,,,,100,469,4575,142,,9.0,88.2,2.7,,-4106,-79.2,0.0,0
,,2016,Senate,UT,San Juan County,0,49037,,,,,100,1947,3243,228,,35.9,59.9,4.2,,-1296,-24.0,0.0,0
,,2016,Senate,UT,Morgan County,0,49029,,,,,100,595,4378,190,,11.5,84.8,3.7,,-3783,-73.3,0.0,0
,,2016,Senate,UT,Weber County,0,49057,,,,,100,24214,55278,4172,,28.9,66.1,5.0,,-31064,-37.2,0.0,0
,,2016,Senate,UT,Rich County,0,49033,,,,,100,110,970,27,,9.9,87.6,2.4,,-860,-77.7,0.0,0
,,2016,Senate,UT,Iron County,0,49021,,,,,100,2567,14239,675,,14.7,81.5,3.9,,-11672,-66.8,0.0,0
,,2016,Senate,UT,Summit County,0,49043,,,,,100,9610,9409,1170,,47.6,46.6,5.8,,201,1.0,0.0,0
,,2016,Senate,UT,Carbon County,0,49007,,,,,100,1882,5606,346,,24.0,71.6,4.4,,-3724,-47.6,0.0,0
,,2016,Senate,UT,Cache County,0,49005,,,,,100,8782,35393,2043,,19.0,76.6,4.4,,-26611,-57.6,0.0,0
,,2016,Senate,UT,Washington County,0,49053,,,,,100,10220,48544,2392,,16.7,79.4,3.9,,-38324,-62.7,0.0,0
,,2016,Senate,UT,Grand County,0,49019,,,,,100,2032,2258,259,,44.7,49.6,5.7,,-226,-4.9,0.0,0
,,2016,Senate,UT,Duchesne County,0,49013,,,,,100,621,6047,218,,9.0,87.8,3.2,,-5426,-78.8,0.0,0
,,2016,Senate,UT,Daggett County,0,49009,,,,,100,95,340,26,,20.6,73.8,5.6,,-245,-53.2,0.0,0
,,2016,Senate,UT,Sanpete County,0,49039,,,,,100,1128,8583,358,,11.2,85.2,3.6,,-7455,-74.0,0.0,0
,,2016,Senate,UT,Davis County,0,49011,,,,,100,28459,102865,6824,,20.6,74.5,4.9,,-74406,-53.9,0.0,0
,,2016,Senate,UT,Wasatch County,0,49051,,,,,100,2898,8464,518,,24.4,71.2,4.4,,-5566,-46.8,0.0,0
,,2016,Senate,UT,Salt Lake County,0,49035,,,,,100,168403,220652,22283,,40.9,53.6,5.4,,-52249,-12.7,0.0,0
,,2016,Senate,UT,Emery County,0,49015,,,,,100,457,3630,134,,10.8,86.0,3.2,,-3173,-75.2,0.0,0
,,2016,Senate,UT,Garfield County,0,49017,,,,,100,361,1903,72,,15.5,81.5,3.1,,-1542,-66.0,0.0,0
,,2016,Senate,UT,Utah County,0,49049,,,,,100,26246,163557,11009,,13.1,81.4,5.5,,-137311,-68.3,0.0,0
,,2016,Senate,UT,Tooele County,0,49045,,,,,100,4959,15325,1198,,23.1,71.3,5.6,,-10366,-48.2,0.0,0
,,2016,Senate,UT,Kane County,0,49025,,,,,100,752,2568,146,,21.7,74.1,4.2,,-1816,-52.4,0.0,0
,,2016,Senate,UT,Box Elder County,0,49003,,,,,100,2328,16240,926,,11.9,83.3,4.8,,-13912,-71.4,0.0,0
,,2016,Senate,UT,Beaver County,0,49001,,,,,100,295,2075,72,,12.1,85.0,2.9,,-1780,-72.9,0.0,0
,,2016,Senate,UT,Sevier County,0,49041,,,,,100,836,7438,290,,9.8,86.9,3.4,,-6602,-77.1,0.0,0
