test_data,ddhq_id,year,office_type,state,county,district,fips,dem_name,rep_name,ind_name,green_name,percent_precincts_reporting,dem_votes,rep_votes,ind_votes,green_votes,dem_votes_percent,rep_votes_percent,ind_votes_percent,green_votes_percent,margin_votes,margin_percent,absentee_percent,absentee_margin
,,2012,Senate,UT,Iron County,0,49021,,,,,100,2299,9703,,,17.7,74.6,,,-7404,-56.9,,
,,2012,Senate,UT,Juab County,0,49023,,,,,100,764,2882,,,19.7,74.2,,,-2118,-54.5,,
,,2012,Senate,UT,Kane County,0,49025,,,,,100,828,2180,,,25.7,67.7,,,-1352,-42.0,,
,,2012,Senate,UT,Millard County,0,49027,,,,,100,850,3720,,,17.2,75.1,,,-2870,-57.9,,
,,2012,Senate,UT,Morgan County,0,49029,,,,,100,845,3299,,,19.6,76.3,,,-2454,-56.7,,
,,2012,Senate,UT,Piute County,0,49031,,,,,100,95,636,,,12.5,83.4,,,-541,-70.9,,
,,2012,Senate,UT,Rich County,0,49033,,,,,100,147,815,,,14.9,82.5,,,-668,-67.6,,
,,2012,Senate,UT,Salt Lake County,0,49035,,,,,100,147803,177437,,,43.6,52.3,,,-29634,-8.7,,
,,2012,Senate,UT,San Juan County,0,49037,,,,,100,1848,3050,,,36.0,59.4,,,-1202,-23.4,,
,,2012,Senate,UT,Sanpete County,0,49039,,,,,100,1528,6697,,,17.6,77.0,,,-5169,-59.4,,
,,2012,Senate,UT,Sevier County,0,49041,,,,,100,1162,6115,,,15.1,79.6,,,-4953,-64.5,,
,,2012,Senate,UT,Summit County,0,49043,,,,,100,8105,7586,,,49.6,46.4,,,519,3.2,,
,,2012,Senate,UT,Tooele County,0,49045,,,,,100,4647,10802,,,28.6,66.5,,,-6155,-37.9,,
,,2012,Senate,UT,Uintah County,0,49047,,,,,100,1223,9307,,,11.1,84.6,,,-8084,-73.5,,
,,2012,Senate,UT,Utah County,0,49049,,,,,100,25168,125530,,,15.8,78.9,,,-100362,-63.1,,
,,2012,Senate,UT,Wasatch County,0,49051,,,,,100,2630,6093,,,29.1,67.4,,,-3463,-38.3,,
,,2012,Senate,UT,Washington County,0,49053,,,,,100,10128,35686,,,20.7,73.1,,,-25558,-52.4,,
,,2012,Senate,UT,Wayne County,0,49055,,,,,100,256,1008,,,19.5,76.9,,,-752,-57.4,,
,,2012,Senate,UT,Weber County,0,49057,,,,,100,21070,43271,,,31.2,64.2,,,-22201,-33.0,,
,,2012,Senate,MN,Aitkin County,0,27001,,,,,100,5628,2810,,,63.8,31.8,,,2818,32.0,,
,,2012,Senate,MN,Anoka County,0,27003,,,,,100,113610,59990,,,62.7,33.1,,,53620,29.6,,
,,2012,Senate,MN,Becker County,0,27005,,,,,100,8998,6095,,,56.7,38.4,,,2903,18.3,,
,,2012,Senate,MN,Beltrami County,0,27007,,,,,100,13604,6710,,,63.9,31.5,,,6894,32.4,,
,,2012,Senate,MN,Benton County,0,27009,,,,,100,11542,6267,,,61.4,33.3,,,5275,28.1,,
,,2012,Senate,MN,Big Stone County,0,27011,,,,,100,1817,788,,,66.6,28.9,,,1029,37.7,,
,,2012,Senate,MN,Blue Earth County,0,27013,,,,,100,21289,9338,,,65.4,28.7,,,11951,36.7,,
,,2012,Senate,MN,Brown County,0,27015,,,,,100,8149,4803,,,60.0,35.4,,,3346,24.6,,
,,2012,Senate,MN,Carlton County,0,27017,,,,,100,13054,4290,,,72.6,23.9,,,8764,48.7,,
,,2012,Senate,MN,Carver County,0,27019,,,,,100,28205,21378,,,55.0,41.7,,,6827,13.3,,
,,2012,Senate,MN,Cass County,0,27021,,,,,100,8996,5930,,,57.5,37.9,,,3066,19.6,,
,,2012,Senate,MN,Chippewa County,0,27023,,,,,100,4176,1592,,,69.0,26.3,,,2584,42.7,,
,,2012,Senate,MN,Chisago County,0,27025,,,,,100,16758,10371,,,59.2,36.6,,,6387,22.6,,
,,2012,Senate,MN,Clay County,0,27027,,,,,100,18607,8064,,,67.0,29.1,,,10543,37.9,,
,,2012,Senate,MN,Clearwater County,0,27029,,,,,100,2172,1709,,,53.2,41.9,,,463,11.3,,
,,2012,Senate,MN,Cook County,0,27031,,,,,100,2263,820,,,70.8,25.7,,,1443,45.1,,
,,2012,Senate,MN,Cottonwood County,0,27033,,,,,100,3457,1985,,,60.3,34.6,,,1472,25.7,,
,,2012,Senate,MN,Crow Wing County,0,27035,,,,,100,19568,12467,,,58.0,37.0,,,7101,21.0,,
,,2012,Senate,MN,Dakota County,0,27037,,,,,100,139158,77029,,,62.0,34.3,,,62129,27.7,,
,,2012,Senate,MN,Dodge County,0,27039,,,,,100,5924,3627,,,59.0,36.1,,,2297,22.9,,
,,2012,Senate,MN,Douglas County,0,27041,,,,,100,12220,7246,,,60.0,35.6,,,4974,24.4,,
,,2012,Senate,MN,Faribault County,0,27043,,,,,100,4788,2377,,,63.7,31.6,,,2411,32.1,,
,,2012,Senate,MN,Fillmore County,0,27045,,,,,100,6810,3100,,,64.7,29.5,,,3710,35.2,,
,,2012,Senate,MN,Freeborn County,0,27047,,,,,100,11108,4407,,,68.4,27.1,,,6701,41.3,,
,,2012,Senate,MN,Goodhue County,0,27049,,,,,100,15777,8276,,,62.6,32.8,,,7501,29.8,,
,,2012,Senate,MN,Grant County,0,27051,,,,,100,2222,1036,,,65.0,30.3,,,1186,34.7,,
,,2012,Senate,MN,Hennepin County,0,27053,,,,,100,469117,165611,,,71.3,25.2,,,303506,46.1,,
,,2012,Senate,MN,Houston County,0,27055,,,,,100,5174,3909,,,51.8,39.2,,,1265,12.6,,
,,2012,Senate,MN,Hubbard County,0,27057,,,,,100,6353,4311,,,56.9,38.6,,,2042,18.3,,
,,2012,Senate,MN,Isanti County,0,27059,,,,,100,11131,7438,,,57.1,38.2,,,3693,18.9,,
,,2012,Senate,MN,Itasca County,0,27061,,,,,100,15381,6967,,,66.4,30.1,,,8414,36.3,,
,,2012,Senate,MN,Jackson County,0,27063,,,,,100,3157,1802,,,59.8,34.1,,,1355,25.7,,
,,2012,Senate,MN,Kanabec County,0,27065,,,,,100,4808,2693,,,61.2,34.3,,,2115,26.9,,
,,2012,Senate,MN,Kandiyohi County,0,27067,,,,,100,13033,6990,,,62.5,33.5,,,6043,29.0,,
,,2012,Senate,MN,Kittson County,0,27069,,,,,100,1674,625,,,70.5,26.3,,,1049,44.2,,
,,2012,Senate,MN,Koochiching County,0,27071,,,,,100,4315,1704,,,69.0,27.3,,,2611,41.7,,
,,2012,Senate,MN,Lac qui Parle County,0,27073,,,,,100,2674,1035,,,68.7,26.6,,,1639,42.1,,
,,2012,Senate,MN,Lake County,0,27075,,,,,100,4678,1702,,,70.9,25.8,,,2976,45.1,,
,,2012,Senate,MN,Lake of the Woods County,0,27077,,,,,100,1218,839,,,56.3,38.8,,,379,17.5,,
,,2012,Senate,MN,Le Sueur County,0,27079,,,,,100,9144,4489,,,63.8,31.3,,,4655,32.5,,
,,2012,Senate,MN,Lincoln County,0,27081,,,,,100,1712,1112,,,56.8,36.9,,,600,19.9,,
,,2012,Senate,MN,Lyon County,0,27083,,,,,100,7320,4086,,,60.8,33.9,,,3234,26.9,,
,,2012,Senate,MN,Mahnomen County,0,27087,,,,,100,1483,531,,,69.9,25.0,,,952,44.9,,
,,2012,Senate,MN,Marshall County,0,27089,,,,,100,2723,1369,,,64.2,32.3,,,1354,31.9,,
,,2012,Senate,MN,Martin County,0,27091,,,,,100,6167,3924,,,57.9,36.8,,,2243,21.1,,
,,2012,Senate,MN,McLeod County,0,27085,,,,,100,10555,6616,,,58.3,36.6,,,3939,21.7,,
,,2012,Senate,MN,Meeker County,0,27093,,,,,100,7111,4224,,,59.4,35.3,,,2887,24.1,,
,,2012,Senate,MN,Mille Lacs County,0,27095,,,,,100,7737,4234,,,61.2,33.5,,,3503,27.7,,
,,2012,Senate,MN,Morrison County,0,27097,,,,,100,9233,6027,,,57.3,37.4,,,3206,19.9,,
,,2012,Senate,MN,Mower County,0,27099,,,,,100,12475,4443,,,69.5,24.8,,,8032,44.7,,
,,2012,Senate,MN,Murray County,0,27101,,,,,100,2674,1715,,,57.5,36.9,,,959,20.6,,
,,2012,Senate,MN,Nicollet County,0,27103,,,,,100,11968,4912,,,67.6,27.7,,,7056,39.9,,
,,2012,Senate,MN,Nobles County,0,27105,,,,,100,4587,3024,,,56.1,37.0,,,1563,19.1,,
,,2012,Senate,MN,Norman County,0,27107,,,,,100,2262,749,,,72.4,24.0,,,1513,48.4,,
,,2012,Senate,MN,Olmsted County,0,27109,,,,,100,46067,25721,,,61.3,34.2,,,20346,27.1,,
,,2012,Senate,MN,Otter Tail County,0,27111,,,,,100,16542,12931,,,53.5,41.9,,,3611,11.6,,
,,2012,Senate,MN,Pennington County,0,27113,,,,,100,4098,1956,,,64.6,30.9,,,2142,33.7,,
,,2012,Senate,MN,Pine County,0,27115,,,,,100,8449,4269,,,62.8,31.7,,,4180,31.1,,
,,2012,Senate,MN,Pipestone County,0,27117,,,,,100,1981,2229,,,44.2,49.8,,,-248,-5.6,,
,,2012,Senate,MN,Polk County,0,27119,,,,,100,8975,4555,,,63.5,32.2,,,4420,31.3,,
,,2012,Senate,MN,Pope County,0,27121,,,,,100,4005,1831,,,65.6,30.0,,,2174,35.6,,
,,2012,Senate,MN,Ramsey County,0,27123,,,,,100,196969,58822,,,73.6,22.0,,,138147,51.6,,
,,2012,Senate,MN,Red Lake County,0,27125,,,,,100,1306,527,,,67.9,27.4,,,779,40.5,,
,,2012,Senate,MN,Redwood County,0,27127,,,,,100,4494,2741,,,59.1,36.1,,,1753,23.0,,
,,2012,Senate,MN,Renville County,0,27129,,,,,100,4996,2215,,,66.0,29.3,,,2781,36.7,,
,,2012,Senate,MN,Rice County,0,27131,,,,,100,20655,8941,,,66.8,28.9,,,11714,37.9,,
,,2012,Senate,MN,Rock County,0,27133,,,,,100,2147,2245,,,45.8,47.9,,,-98,-2.1,,
,,2012,Senate,MN,Roseau County,0,27135,,,,,100,4009,2835,,,55.8,39.5,,,1174,16.3,,
,,2012,Senate,MN,Scott County,0,27139,,,,,100,39072,26941,,,56.7,39.1,,,12131,17.6,,
,,2012,Senate,MN,Sherburne County,0,27141,,,,,100,25020,18291,,,55.4,40.5,,,6729,14.9,,
,,2012,Senate,MN,Sibley County,0,27143,,,,,100,4603,2667,,,60.3,34.9,,,1936,25.4,,
,,2012,Senate,MN,St. Louis County,0,27137,,,,,100,83311,26076,,,73.7,23.1,,,57235,50.6,,
,,2012,Senate,MN,Stearns County,0,27145,,,,,100,46313,25373,,,61.5,33.7,,,20940,27.8,,
,,2012,Senate,MN,Steele County,0,27147,,,,,100,11781,5716,,,63.6,30.9,,,6065,32.7,,
,,2012,Senate,MN,Stevens County,0,27149,,,,,100,3455,1820,,,63.0,33.2,,,1635,29.8,,
,,2012,Senate,MN,Swift County,0,27151,,,,,100,3497,1285,,,69.9,25.7,,,2212,44.2,,
,,2012,Senate,MN,Todd County,0,27153,,,,,100,6796,4139,,,59.3,36.1,,,2657,23.2,,
,,2012,Senate,MN,Traverse County,0,27155,,,,,100,1221,504,,,67.8,28.0,,,717,39.8,,
,,2012,Senate,MN,Wabasha County,0,27157,,,,,100,7142,3704,,,62.7,32.5,,,3438,30.2,,
,,2012,Senate,MN,Wadena County,0,27159,,,,,100,3541,2753,,,53.8,41.8,,,788,12.0,,
,,2012,Senate,MN,Waseca County,0,27161,,,,,100,6062,2988,,,63.6,31.3,,,3074,32.3,,
,,2012,Senate,MN,Washington County,0,27163,,,,,100,88581,45135,,,64.0,32.6,,,43446,31.4,,
,,2012,Senate,MN,Watonwan County,0,27165,,,,,100,3373,1388,,,67.6,27.8,,,1985,39.8,,
,,2012,Senate,MN,Wilkin County,0,27167,,,,,100,1881,1114,,,60.2,35.6,,,767,24.6,,
,,2012,Senate,MN,Winona County,0,27169,,,,,100,15463,8360,,,60.4,32.7,,,7103,27.7,,
,,2012,Senate,MN,Wright County,0,27171,,,,,100,37087,27761,,,54.7,40.9,,,9326,13.8,,
,,2012,Senate,MN,Yellow Medicine County,0,27173,,,,,100,3540,1558,,,66.4,29.2,,,1982,37.2,,
,,2012,Senate,MD,Allegany County,0,24001,,,,,100,8710,13810,,,32.7,51.8,,,-5100,-19.1,,
,,2012,Senate,MD,Anne Arundel County,0,24003,,,,,100,98684,87022,,,42.0,37.1,,,11662,4.9,,
,,2012,Senate,MD,Baltimore County,0,24005,,,,,100,181326,88522,,,51.9,25.4,,,92804,26.5,,
,,2012,Senate,MD,Baltimore city,0,24510,,,,,100,170757,15284,,,76.8,6.9,,,155473,69.9,,
,,2012,Senate,MD,Calvert County,0,24009,,,,,100,15854,16057,,,38.8,39.3,,,-203,-0.5,,
,,2012,Senate,MD,Caroline County,0,24011,,,,,100,4096,5572,,,33.4,45.4,,,-1476,-12.0,,
,,2012,Senate,MD,Carroll County,0,24013,,,,,100,21108,39547,,,26.1,48.9,,,-18439,-22.8,,
,,2012,Senate,MD,Cecil County,0,24015,,,,,100,13943,17520,,,35.8,45.0,,,-3577,-9.2,,
,,2012,Senate,MD,Charles County,0,24017,,,,,100,39805,15558,,,58.1,22.7,,,24247,35.4,,
,,2012,Senate,MD,Dorchester County,0,24019,,,,,100,5909,5185,,,43.2,37.9,,,724,5.3,,
,,2012,Senate,MD,Frederick County,0,24021,,,,,100,41724,45793,,,39.3,43.1,,,-4069,-3.8,,
,,2012,Senate,MD,Garrett County,0,24023,,,,,100,3119,7711,,,27.3,67.4,,,-4592,-40.1,,
,,2012,Senate,MD,Harford County,0,24025,,,,,100,40071,42970,,,34.4,36.8,,,-2899,-2.4,,
,,2012,Senate,MD,Howard County,0,24027,,,,,100,73524,39961,,,53.1,28.9,,,33563,24.2,,
,,2012,Senate,MD,Kent County,0,24029,,,,,100,3934,3321,,,44.0,37.1,,,613,6.9,,
,,2012,Senate,MD,Montgomery County,0,24031,,,,,100,259043,84248,,,65.6,21.3,,,174795,44.3,,
,,2012,Senate,MD,Prince George's County,0,24033,,,,,100,278389,22411,,,81.3,6.5,,,255978,74.8,,
,,2012,Senate,MD,Queen Anne's County,0,24035,,,,,100,6774,11768,,,29.6,51.4,,,-4994,-21.8,,
,,2012,Senate,MD,Somerset County,0,24039,,,,,100,3958,3321,,,44.3,37.1,,,637,7.2,,
,,2012,Senate,MD,St. Mary's County,0,24037,,,,,100,15972,18126,,,37.6,42.7,,,-2154,-5.1,,
,,2012,Senate,MD,Talbot County,0,24041,,,,,100,7311,8231,,,39.9,45.0,,,-920,-5.1,,
,,2012,Senate,MD,Washington County,0,24043,,,,,100,18171,26546,,,32.0,46.7,,,-8375,-14.7,,
,,2012,Senate,MD,Wicomico County,0,24045,,,,,100,14986,13895,,,40.3,37.4,,,1091,2.9,,
,,2012,Senate,MD,Worcester County,0,24047,,,,,100,8538,10064,,,35.7,42.1,,,-1526,-6.4,,
,,2012,Senate,IN,Adams County,0,18001,,,,,100,4607,7425,,,35.9,57.9,,,-2818,-22.0,,
,,2012,Senate,IN,Allen County,0,18003,,,,,100,64866,71510,,,45.3,49.9,,,-6644,-4.6,,
,,2012,Senate,IN,Bartholomew County,0,18005,,,,,100,12211,14430,,,42.5,50.3,,,-2219,-7.8,,
,,2012,Senate,IN,Benton County,0,18007,,,,,100,1916,1798,,,47.7,44.8,,,118,2.9,,
,,2012,Senate,IN,Blackford County,0,18009,,,,,100,2228,2058,,,47.8,44.1,,,170,3.7,,
,,2012,Senate,IN,Boone County,0,18011,,,,,100,10249,15006,,,37.5,54.9,,,-4757,-17.4,,
,,2012,Senate,IN,Brown County,0,18013,,,,,100,3474,3543,,,45.9,46.8,,,-69,-0.9,,
,,2012,Senate,IN,Carroll County,0,18015,,,,,100,3190,3911,,,41.2,50.5,,,-721,-9.3,,
,,2012,Senate,IN,Cass County,0,18017,,,,,100,6315,6613,,,44.9,47.0,,,-298,-2.1,,
,,2012,Senate,IN,Clark County,0,18019,,,,,100,22743,21101,,,49.3,45.8,,,1642,3.5,,
,,2012,Senate,IN,Clay County,0,18021,,,,,100,4346,5168,,,42.4,50.4,,,-822,-8.0,,
,,2012,Senate,IN,Clinton County,0,18023,,,,,100,3930,4937,,,40.5,50.9,,,-1007,-10.4,,
,,2012,Senate,IN,Crawford County,0,18025,,,,,100,2253,1999,,,50.5,44.8,,,254,5.7,,
,,2012,Senate,IN,Daviess County,0,18027,,,,,100,3295,6088,,,33.5,61.8,,,-2793,-28.3,,
,,2012,Senate,IN,Dearborn County,0,18029,,,,,100,7312,13419,,,33.7,61.9,,,-6107,-28.2,,
,,2012,Senate,IN,Decatur County,0,18031,,,,,100,3478,5302,,,36.2,55.1,,,-1824,-18.9,,
,,2012,Senate,IN,DeKalb County,0,18033,,,,,100,6058,8793,,,38.1,55.4,,,-2735,-17.3,,
,,2012,Senate,IN,Delaware County,0,18035,,,,,100,24502,15783,,,56.5,36.4,,,8719,20.1,,
,,2012,Senate,IN,Dubois County,0,18037,,,,,100,8054,9143,,,44.6,50.6,,,-1089,-6.0,,
,,2012,Senate,IN,Elkhart County,0,18039,,,,,100,28205,35832,,,42.0,53.4,,,-7627,-11.4,,
,,2012,Senate,IN,Fayette County,0,18041,,,,,100,3856,3498,,,47.9,43.5,,,358,4.4,,
,,2012,Senate,IN,Floyd County,0,18043,,,,,100,16593,16560,,,47.8,47.7,,,33,0.1,,
,,2012,Senate,IN,Fountain County,0,18045,,,,,100,2734,3537,,,39.4,50.9,,,-803,-11.5,,
,,2012,Senate,IN,Franklin County,0,18047,,,,,100,3511,6189,,,34.4,60.6,,,-2678,-26.2,,
,,2012,Senate,IN,Fulton County,0,18049,,,,,100,3555,4121,,,43.9,50.8,,,-566,-6.9,,
,,2012,Senate,IN,Gibson County,0,18051,,,,,100,6339,7562,,,43.3,51.7,,,-1223,-8.4,,
,,2012,Senate,IN,Grant County,0,18053,,,,,100,10789,12546,,,43.4,50.4,,,-1757,-7.0,,
,,2012,Senate,IN,Greene County,0,18055,,,,,100,5480,6494,,,42.7,50.7,,,-1014,-8.0,,
,,2012,Senate,IN,Hamilton County,0,18057,,,,,100,52923,72580,,,39.5,54.1,,,-19657,-14.6,,
,,2012,Senate,IN,Hancock County,0,18059,,,,,100,11659,17595,,,36.1,54.5,,,-5936,-18.4,,
,,2012,Senate,IN,Harrison County,0,18061,,,,,100,7762,8994,,,44.3,51.4,,,-1232,-7.1,,
,,2012,Senate,IN,Hendricks County,0,18063,,,,,100,25196,35539,,,38.7,54.6,,,-10343,-15.9,,
,,2012,Senate,IN,Henry County,0,18065,,,,,100,8914,7998,,,47.6,42.7,,,916,4.9,,
,,2012,Senate,IN,Howard County,0,18067,,,,,100,17622,15703,,,49.0,43.6,,,1919,5.4,,
,,2012,Senate,IN,Huntington County,0,18069,,,,,100,5166,9077,,,34.0,59.7,,,-3911,-25.7,,
,,2012,Senate,IN,Jackson County,0,18071,,,,,100,7045,8292,,,42.8,50.4,,,-1247,-7.6,,
,,2012,Senate,IN,Jasper County,0,18073,,,,,100,5335,6673,,,42.7,53.4,,,-1338,-10.7,,
,,2012,Senate,IN,Jay County,0,18075,,,,,100,3295,3531,,,44.7,47.9,,,-236,-3.2,,
,,2012,Senate,IN,Jefferson County,0,18077,,,,,100,6104,5624,,,49.5,45.6,,,480,3.9,,
,,2012,Senate,IN,Jennings County,0,18079,,,,,100,4435,4934,,,44.1,49.0,,,-499,-4.9,,
,,2012,Senate,IN,Johnson County,0,18081,,,,,100,21056,31196,,,37.3,55.2,,,-10140,-17.9,,
,,2012,Senate,IN,Knox County,0,18083,,,,,100,6873,6959,,,46.9,47.5,,,-86,-0.6,,
,,2012,Senate,IN,Kosciusko County,0,18085,,,,,100,8236,19905,,,27.7,66.9,,,-11669,-39.2,,
,,2012,Senate,IN,LaGrange County,0,18087,,,,,100,3298,5290,,,35.8,57.4,,,-1992,-21.6,,
,,2012,Senate,IN,Lake County,0,18089,,,,,100,126663,52045,,,69.3,28.5,,,74618,40.8,,
,,2012,Senate,IN,LaPorte County,0,18091,,,,,100,26759,14029,,,62.8,32.9,,,12730,29.9,,
,,2012,Senate,IN,Lawrence County,0,18093,,,,,100,7008,9365,,,40.0,53.4,,,-2357,-13.4,,
,,2012,Senate,IN,Madison County,0,18095,,,,,100,27179,20412,,,52.5,39.4,,,6767,13.1,,
,,2012,Senate,IN,Marion County,0,18097,,,,,100,227001,106603,,,64.1,30.1,,,120398,34.0,,
,,2012,Senate,IN,Marshall County,0,18099,,,,,100,7866,8930,,,44.6,50.6,,,-1064,-6.0,,
,,2012,Senate,IN,Martin County,0,18101,,,,,100,1796,2606,,,38.5,55.9,,,-810,-17.4,,
,,2012,Senate,IN,Miami County,0,18103,,,,,100,4925,6352,,,39.4,50.9,,,-1427,-11.5,,
,,2012,Senate,IN,Monroe County,0,18105,,,,,100,24409,12482,,,61.7,31.5,,,11927,30.2,,
,,2012,Senate,IN,Montgomery County,0,18107,,,,,100,5098,7574,,,36.2,53.8,,,-2476,-17.6,,
,,2012,Senate,IN,Morgan County,0,18109,,,,,100,9775,15863,,,35.0,56.9,,,-6088,-21.9,,
,,2012,Senate,IN,Newton County,0,18111,,,,,100,2588,2719,,,46.5,48.8,,,-131,-2.3,,
,,2012,Senate,IN,Noble County,0,18113,,,,,100,5939,8946,,,37.4,56.3,,,-3007,-18.9,,
,,2012,Senate,IN,Ohio County,0,18115,,,,,100,1114,1534,,,40.4,55.7,,,-420,-15.3,,
,,2012,Senate,IN,Orange County,0,18117,,,,,100,3242,3957,,,42.7,52.2,,,-715,-9.5,,
,,2012,Senate,IN,Owen County,0,18119,,,,,100,3270,4033,,,41.0,50.5,,,-763,-9.5,,
,,2012,Senate,IN,Parke County,0,18121,,,,,100,2682,3166,,,41.9,49.5,,,-484,-7.6,,
,,2012,Senate,IN,Perry County,0,18123,,,,,100,4720,2660,,,61.1,34.4,,,2060,26.7,,
,,2012,Senate,IN,Pike County,0,18125,,,,,100,2676,2781,,,46.1,47.9,,,-105,-1.8,,
,,2012,Senate,IN,Porter County,0,18127,,,,,100,41748,27302,,,58.3,38.2,,,14446,20.1,,
,,2012,Senate,IN,Posey County,0,18129,,,,,100,5603,5895,,,46.3,48.7,,,-292,-2.4,,
,,2012,Senate,IN,Pulaski County,0,18131,,,,,100,2284,2640,,,43.6,50.4,,,-356,-6.8,,
,,2012,Senate,IN,Putnam County,0,18133,,,,,100,5193,6838,,,39.8,52.4,,,-1645,-12.6,,
,,2012,Senate,IN,Randolph County,0,18135,,,,,100,4072,4650,,,43.1,49.2,,,-578,-6.1,,
,,2012,Senate,IN,Ripley County,0,18137,,,,,100,3818,6394,,,35.5,59.5,,,-2576,-24.0,,
,,2012,Senate,IN,Rush County,0,18139,,,,,100,2729,3392,,,39.8,49.5,,,-663,-9.7,,
,,2012,Senate,IN,Scott County,0,18143,,,,,100,4552,3589,,,53.2,41.9,,,963,11.3,,
,,2012,Senate,IN,Shelby County,0,18145,,,,,100,6280,8077,,,39.7,51.1,,,-1797,-11.4,,
,,2012,Senate,IN,Spencer County,0,18147,,,,,100,4650,4451,,,48.7,46.6,,,199,2.1,,
,,2012,Senate,IN,St. Joseph County,0,18141,,,,,100,65688,40414,,,59.7,36.7,,,25274,23.0,,
,,2012,Senate,IN,Starke County,0,18149,,,,,100,4484,3607,,,52.5,42.2,,,877,10.3,,
,,2012,Senate,IN,Steuben County,0,18151,,,,,100,5439,7050,,,40.4,52.4,,,-1611,-12.0,,
,,2012,Senate,IN,Sullivan County,0,18153,,,,,100,4134,3491,,,51.0,43.1,,,643,7.9,,
,,2012,Senate,IN,Switzerland County,0,18155,,,,,100,1536,1581,,,46.6,48.0,,,-45,-1.4,,
,,2012,Senate,IN,Tippecanoe County,0,18157,,,,,100,29116,23086,,,52.0,41.2,,,6030,10.8,,
,,2012,Senate,IN,Tipton County,0,18159,,,,,100,3001,3533,,,41.7,49.1,,,-532,-7.4,,
,,2012,Senate,IN,Union County,0,18161,,,,,100,1098,1732,,,36.4,57.4,,,-634,-21.0,,
,,2012,Senate,IN,Vanderburgh County,0,18163,,,,,100,35369,32870,,,49.5,46.0,,,2499,3.5,,
,,2012,Senate,IN,Vermillion County,0,18165,,,,,100,3543,2490,,,54.5,38.3,,,1053,16.2,,
,,2012,Senate,IN,Vigo County,0,18167,,,,,100,22337,14233,,,57.2,36.4,,,8104,20.8,,
,,2012,Senate,IN,Wabash County,0,18169,,,,,100,4405,7193,,,35.6,58.2,,,-2788,-22.6,,
,,2012,Senate,IN,Warren County,0,18171,,,,,100,1615,1887,,,43.0,50.3,,,-272,-7.3,,
,,2012,Senate,IN,Warrick County,0,18173,,,,,100,10567,12523,,,43.5,51.6,,,-1956,-8.1,,
,,2012,Senate,IN,Washington County,0,18175,,,,,100,4570,5512,,,42.9,51.8,,,-942,-8.9,,
,,2012,Senate,IN,Wayne County,0,18177,,,,,100,11746,11525,,,46.5,45.6,,,221,0.9,,
,,2012,Senate,IN,Wells County,0,18179,,,,,100,3666,7455,,,31.1,63.3,,,-3789,-32.2,,
,,2012,Senate,IN,White County,0,18181,,,,,100,4289,4526,,,43.8,46.3,,,-237,-2.5,,
,,2012,Senate,IN,Whitley County,0,18183,,,,,100,5157,8583,,,35.1,58.4,,,-3426,-23.3,,
,,2012,Senate,NY,Albany County,0,36001,,,,,100,91385,28138,,,75.2,23.1,,,63247,52.1,,
,,2012,Senate,NY,Allegany County,0,36003,,,,,100,7140,7497,,,47.9,50.3,,,-357,-2.4,,
,,2012,Senate,NY,Bronx County,0,36005,,,,,100,275512,19046,,,93.0,6.4,,,256466,86.6,,
,,2012,Senate,NY,Kings County,0,36047,,,,,100,503370,69536,,,86.7,12.0,,,433834,74.7,,
,,2012,Senate,NY,Broome County,0,36007,,,,,100,46415,23755,,,65.1,33.3,,,22660,31.8,,
,,2012,Senate,NY,Cattaraugus County,0,36009,,,,,100,14617,11075,,,55.9,42.4,,,3542,13.5,,
,,2012,Senate,NY,Cayuga County,0,36011,,,,,100,15498,8803,,,62.0,35.2,,,6695,26.8,,
,,2012,Senate,NY,Chautauqua County,0,36013,,,,,100,26781,19107,,,57.5,41.0,,,7674,16.5,,
,,2012,Senate,NY,Chemung County,0,36015,,,,,100,18996,11244,,,62.0,36.7,,,7752,25.3,,
,,2012,Senate,NY,Chenango County,0,36017,,,,,100,9843,6303,,,59.4,38.1,,,3540,21.3,,
,,2012,Senate,NY,Clinton County,0,36019,,,,,100,17687,7562,,,68.8,29.4,,,10125,39.4,,
,,2012,Senate,NY,Columbia County,0,36021,,,,,100,17663,7405,,,69.4,29.1,,,10258,40.3,,
,,2012,Senate,NY,Cortland County,0,36023,,,,,100,10221,6209,,,60.5,36.8,,,4012,23.7,,
,,2012,Senate,NY,Delaware County,0,36025,,,,,100,10163,5996,,,61.9,36.5,,,4167,25.4,,
,,2012,Senate,NY,Dutchess County,0,36027,,,,,100,71838,35806,,,65.7,32.8,,,36032,32.9,,
,,2012,Senate,NY,Erie County,0,36029,,,,,100,247432,109667,,,68.1,30.2,,,137765,37.9,,
,,2012,Senate,NY,Essex County,0,36031,,,,,100,10071,4652,,,67.4,31.1,,,5419,36.3,,
,,2012,Senate,NY,Franklin County,0,36033,,,,,100,9137,4272,,,67.1,31.4,,,4865,35.7,,
,,2012,Senate,NY,Fulton County,0,36035,,,,,100,10419,6478,,,60.8,37.8,,,3941,23.0,,
,,2012,Senate,NY,Genesee County,0,36037,,,,,100,11027,10035,,,51.3,46.7,,,992,4.6,,
,,2012,Senate,NY,Greene County,0,36039,,,,,100,10633,6585,,,60.8,37.6,,,4048,23.2,,
,,2012,Senate,NY,Hamilton County,0,36041,,,,,100,1272,1221,,,50.3,48.3,,,51,2.0,,
,,2012,Senate,NY,Herkimer County,0,36043,,,,,100,13703,7741,,,62.8,35.5,,,5962,27.3,,
