office_type,state,county,margin_pct_1,margin_votes_1,margin_pct_2,margin_votes_2
President,KY,Bath,-42.882530655766836,-2413,-37.60104872187022,-1721
President,KY,Bell,-63.23178016726404,-6351,-62.21947704344245,-6044
President,KY,Boone,-35.69211021224514,-23913,-41.800173761946134,-24056
President,KY,Bourbon,-29.995854063018243,-2894,-31.60050051188716,-2778
President,KY,Boyd,-33.1570962254609,-7212,-37.029790148216996,-7570
President,KY,Boyle,-24.685730073214533,-3574,-29.07642326732673,-3759
President,KY,Bracken,-61.18699952896844,-2598,-56.95627484383873,-2006
President,KY,Breathitt,-52.35824059353471,-2964,-42.84217877094972,-2454
President,KY,Breckinridge,-52.455641603764334,-5351,-51.61437535653166,-4524
President,KY,Bullitt,-47.99276156007429,-20156,-49.82517482517483,-17955
President,KY,Butler,-63.36326530612245,-3881,-62.43946188340807,-3481
President,KY,Caldwell,-53.97886229406279,-3473,-54.37039517749498,-3247
President,KY,Calloway,-31.82104599873976,-5555,-35.027121391607956,-5618
President,KY,Campbell,-18.634150333483365,-9108,-24.468460832097197,-10392
President,KY,Carlisle,-64.29112964366945,-1696,-63.94767218160831,-1662
President,KY,Carroll,-44.439071566731144,-1838,-38.48351077642171,-1482
President,KY,Carter,-52.934576212670464,-6133,-51.72883997272816,-5311
President,KY,Casey,-73.36494212801561,-5261,-73.23703013358185,-4715
President,KY,Christian,-28.428948581485983,-6784,-31.35620100593593,-6920
President,KY,Clark,-32.01389271734936,-5807,-37.077749644908295,-6004
President,KY,Clay,-77.01225135028324,-5846,-75.55456965394853,-5109
President,KY,Clinton,-74.55393349553934,-3677,-73.23753929052538,-3262
President,KY,Crittenden,-64.12069778406412,-2720,-66.22893954410307,-2673
President,KY,Cumberland,-68.32880024176488,-2261,-66.74289447892845,-2043
President,KY,Daviess,-27.87550469697892,-13739,-32.22591362126246,-14744
President,KY,Edmonson,-58.724722765818655,-3601,-60.24050391296049,-3156
President,KY,Elliott,-51.21869782971619,-1534,-44.25711275026344,-1260
President,KY,Estill,-57.26299694189603,-3745,-56.48248465149874,-3128
President,KY,Fayette,20.757036727006383,31740,9.46720347948748,12886
President,KY,Fleming,-57.44199207696661,-4060,-53.984,-3374
President,KY,Floyd,-51.158808781263374,-8366,-48.29005508141154,-7978
President,KY,Franklin,-0.9512120282295182,-248,-4.62248322147651,-1102
President,KY,Fulton,-33.47073371805441,-812,-32.54934901301974,-775
President,KY,Gallatin,-55.4169914263445,-2133,-50.80983803239352,-1694
President,KY,Garrard,-56.55869515276821,-4924,-58.46578221463287,-4451
President,KY,Grant,-58.6964350018005,-6520,-56.09883781802952,-5358
President,KY,Graves,-56.677830659850756,-9646,-56.464841394282956,-9363
President,KY,Grayson,-58.84856070087609,-7053,-59.25785687239682,-6260
President,KY,Green,-67.41225051617343,-3918,-66.40405177265053,-3540
President,KY,Greenup,-45.06492077464789,-8191,-45.49646480172149,-7400
President,KY,Hancock,-39.11052975801177,-1794,-35.973904939422184,-1544
President,KY,Hardin,-23.969677775280438,-11731,-30.21362466077517,-13026
President,KY,Harlan,-71.76191778324674,-7873,-72.19843633655994,-7757
President,KY,Harrison,-44.406817925273735,-3934,-43.78698224852071,-3404
President,KY,Hart,-53.01075268817204,-4437,-49.44222558876188,-3590
President,KY,Henderson,-24.597767792433686,-5091,-27.686370099532805,-5452
President,KY,Henry,-45.63501849568434,-3701,-43.62923550826099,-3116
President,KY,Hickman,-57.1168713051387,-1256,-56.00370885489105,-1208
President,KY,Hopkins,-47.96392711044998,-10318,-53.95817958179582,-10967
President,KY,Jackson,-79.30639620480942,-4848,-80.17100236492632,-4407
President,KY,Jefferson,20.099889040915194,77712,13.34153490297014,47066
President,KY,Jessamine,-32.454337899543376,-8529,-40.05667181865018,-9330
President,KY,Johnson,-67.13108320251177,-6842,-71.05648535564853,-6793
President,KY,Kenton,-19.292440205357796,-15858,-26.06911897642723,-18745
President,KY,Knott,-53.87076135636596,-3368,-54.06532314107019,-3112
President,KY,Knox,-67.03834852708506,-8898,-67.69435880343305,-8124
President,KY,Larue,-57.26612792768114,-4181,-55.370341248623994,-3521
President,KY,Laurel,-66.74255629468891,-18762,-69.13062754423441,-17152
President,KY,Lawrence,-63.19194823867721,-4395,-62.46480039754845,-3771
President,KY,Lee,-63.97715101749375,-1792,-64.10063837776943,-1707
President,KY,Leslie,-80.51111572823602,-3875,-80.56607978604859,-3615
President,KY,Letcher,-59.40886699507389,-5427,-62.983243894425584,-5751
President,KY,Lewis,-70.76321604623492,-4163,-67.5987152843378,-3578
President,KY,Lincoln,-57.128458860179585,-6235,-57.27891156462585,-5473
President,KY,Livingston,-61.3709032773781,-3071,-57.798362774666096,-2683
President,KY,Logan,-48.364372469635626,-5973,-46.099486049926576,-5023
President,KY,Lyon,-47.49290444654683,-2008,-44.051528163677695,-1744
President,KY,McCracken,-31.670094488658382,-10625,-37.207518220176446,-11640
President,KY,McCreary,-76.71637154395775,-4939,-75.32917532917533,-4348
President,KY,McLean,-53.513174404015054,-2559,-52.420591456736034,-2393
President,KY,Madison,-26.78754237095343,-11775,-31.18602283080551,-11638
President,KY,Magoffin,-54.341839544703504,-2960,-51.867787991394486,-2652
President,KY,Marion,-37.98163082437276,-3391,-30.130735076467687,-2443
President,KY,Marshall,-52.41152076350622,-9226,-51.86473198225207,-8650
President,KY,Martin,-78.58231707317073,-3093,-79.4735509997469,-3140
President,KY,Mason,-39.14300075395828,-3115,-41.236827509706046,-2974
President,KY,Meade,-46.4323673209098,-6553,-46.09343041806431,-5634
President,KY,Menifee,-50.322372662798195,-1561,-47.13925872616049,-1310
President,KY,Mercer,-46.63826161056668,-5473,-50.52462425560072,-5345
President,KY,Metcalfe,-59.53711093375898,-2984,-54.484402079722706,-2515
President,KY,Monroe,-74.50281425891183,-3971,-73.67261069925867,-3677
President,KY,Montgomery,-41.76140788039246,-5363,-41.07720556089884,-4698
President,KY,Morgan,-56.38528138528139,-3126,-55.01468736886278,-2622
President,KY,Muhlenberg,-48.83737267298911,-6952,-46.918595738157286,-6121
President,KY,Nelson,-36.614207086343306,-8515,-33.69779875728529,-6996
President,KY,Nicholas,-42.78563015312132,-1453,-41.2407472682411,-1170
President,KY,Ohio,-55.51262467427442,-6178,-56.376226197345645,-5862
President,KY,Oldham,-21.458289445965875,-8149,-31.064620257019307,-10201
President,KY,Owen,-58.51960425064126,-3194,-53.692215329197516,-2683
President,KY,Owsley,-76.74050632911393,-1455,-69.32270916334662,-1218
President,KY,Pendleton,-60.54873646209386,-4193,-57.27605727605727,-3440
President,KY,Perry,-54.32900432900433,-5773,-56.994132121900435,-6022
President,KY,Pike,-60.712738728096085,-15418,-62.76332345658968,-15463
President,KY,Powell,-48.57402361489555,-2674,-45.25444264943457,-2241
President,KY,Pulaski,-62.667553949995245,-19776,-66.72139925040157,-18692
President,KY,Robertson,-55.06108202443281,-631,-53.01085883514314,-537
President,KY,Rockcastle,-69.92548818088386,-5443,-70.20640143583607,-4694
President,KY,Rowan,-21.00347739692002,-2114,-21.28213840752067,-1879
President,KY,Russell,-69.10106085985483,-6188,-70.61559172683882,-5770
President,KY,Scott,-24.854154440954122,-7200,-30.377912993087463,-7339
President,KY,Shelby,-29.630573248407643,-6978,-33.65267713854982,-6920
President,KY,Simpson,-36.726981218506644,-3207,-38.9819245082403,-2933
President,KY,Spencer,-54.29021254263973,-6207,-55.47376169944263,-5275
President,KY,Taylor,-51.23432132300072,-6413,-51.03088222281214,-5767
President,KY,Todd,-53.27242215178072,-2857,-53.8671138126179,-2570
President,KY,Trigg,-50.108459869848154,-3696,-49.56973293768546,-3341
President,KY,Trimble,-51.273148148148145,-2215,-49.97358689910195,-1892
President,KY,Union,-52.242663828493235,-3436,-54.27605089386375,-3370
President,KY,Warren,-16.808360859912277,-9312,-24.180023132848646,-11707
President,KY,Washington,-45.59036144578313,-2838,-46.1305817470201,-2593
President,KY,Wayne,-62.01298701298701,-5730,-61.830245368052076,-4939
President,KY,Webster,-51.62689804772234,-3094,-54.393521709166095,-3157
President,KY,Whitley,-65.21880698098464,-10015,-67.16309480566655,-9245
President,KY,Wolfe,-42.22893588452501,-1258,-39.901290812452544,-1051
President,KY,Woodford,-12.043915587403852,-1832,-20.218498560566914,-2739
President,LA,Acadia Parish,-60.34476693051891,-17153,-56.67494340173811,-15521
President,LA,Allen Parish,-55.718654434250766,-5466,-51.498107084910764,-4761
President,LA,Ascension Parish,-32.55194544725231,-20288,-35.973144540182574,-19664
President,LA,Assumption Parish,-30.60080106809079,-3438,-25.52274394717535,-2783
President,LA,Avoyelles Parish,-40.764515382835995,-7049,-36.97605693263374,-6131
President,LA,Beauregard Parish,-67.45124411566913,-11033,-65.29380554450192,-9845
President,LA,Bienville Parish,-11.687943262411348,-824,-8.950749464668094,-627
President,LA,Bossier Parish,-41.0063123227518,-22412,-45.79268537476414,-22813
President,LA,Caddo Parish,6.757091657770322,7089,4.2284157863378,4471
President,LA,Calcasieu Parish,-35.18381863711697,-29084,-33.29115586167381,-27889
President,LA,Caldwell Parish,-67.84964300713986,-3231,-64.66325660699063,-3034
President,LA,Cameron Parish,-82.86704629858876,-3347,-79.44203683640303,-2933
President,LA,Catahoula Parish,-46.768217373404696,-2272,-44.419275123558485,-2157
President,LA,Claiborne Parish,-15.790273556231003,-1039,-13.518143591340912,-868
President,LA,Concordia Parish,-26.88038060715904,-2373,-24.828052768068552,-2202
President,LA,De Soto Parish,-24.803203040173724,-3655,-21.5158924205379,-2904
President,LA,East Baton Rouge Parish,13.044835768702386,27157,9.214493816596377,18091
President,LA,East Carroll Parish,27.009222661396574,820,26.505614154474312,779
President,LA,East Feliciana Parish,-16.975925397278523,-1784,-13.284206333399721,-1334
President,LA,Evangeline Parish,-44.73786659745653,-6895,-41.326702063310705,-6149
President,LA,Franklin Parish,-44.36213991769547,-4312,-43.74590700720367,-4008
President,LA,Grant Parish,-74.10562180579217,-6960,-70.58623426692368,-6225
President,LA,Iberia Parish,-31.253630055329687,-10224,-31.44450607013003,-10205
President,LA,Iberville Parish,3.7143369818769063,621,6.258181138191111,1004
President,LA,Jackson Parish,-42.59696016771488,-3251,-40.59485530546624,-3030
President,LA,Jefferson Parish,-11.083295050404423,-21472,-14.748494939025734,-26752
President,LA,Jefferson Davis Parish,-55.35341284280035,-8215,-53.8978777054003,-7695
President,LA,Lafayette Parish,-28.67072414666306,-32834,-33.58459833899942,-35465
President,LA,Lafourche Parish,-60.262624482242,-27352,-56.51474402074729,-23535
President,LA,La Salle Parish,-81.10781404549951,-5740,-79.6285018270402,-5230
President,LA,Lincoln Parish,-19.46562905317769,-3752,-19.604586369481353,-3659
President,LA,Livingston Parish,-69.94940978077571,-45628,-72.52512998266897,-41847
President,LA,Madison Parish,15.50321199143469,724,17.265426880811496,817
President,LA,Morehouse Parish,-13.513046483497494,-1564,-11.365170435369558,-1347
President,LA,Natchitoches Parish,-14.872538359308928,-2462,-10.964674730697478,-1822
President,LA,Orleans Parish,68.15357189051788,121190,66.15545317868119,109566
President,LA,Ouachita Parish,-23.627215684006593,-16342,-25.43427419947931,-17292
President,LA,Plaquemines Parish,-36.2992554930089,-3998,-33.60764283011729,-3553
President,LA,Pointe Coupee Parish,-22.79524694850861,-2820,-17.217923645948474,-2025
President,LA,Rapides Parish,-32.05979784252102,-18872,-32.54160948661107,-18496
President,LA,Red River Parish,-18.6108422071636,-769,-10.244233378561736,-453
President,LA,Richland Parish,-34.02414486921529,-3382,-32.607336390162565,-3129
President,LA,Sabine Parish,-66.4873537183843,-7045,-63.096576392437406,-6174
President,LA,St. Bernard Parish,-28.48725212464589,-5028,-33.37129120010122,-5275
President,LA,St. Charles Parish,-29.571834344426133,-8433,-30.782741504390987,-8062
President,LA,St. Helena Parish,10.263072426112375,632,14.352783366867873,856
President,LA,St. James Parish,4.416203335980938,556,7.960281340504758,962
President,LA,St. John the Baptist Parish,28.20082120194102,6044,24.53712632594021,5089
President,LA,St. Landry Parish,-14.090975360839773,-5799,-11.90392794595947,-4758
President,LA,St. Martin Parish,-36.112138471780455,-9764,-33.422657190570504,-8606
President,LA,St. Mary Parish,-29.138273095833693,-6756,-27.55891740632242,-6303
President,LA,St. Tammany Parish,-44.19384769109985,-61920,-50.80674336155126,-63198
President,LA,Tangipahoa Parish,-32.81073862749519,-18919,-32.576697657547584,-17064
President,LA,Tensas Parish,5.168363351605325,132,5.859221392056626,149
President,LA,Terrebonne Parish,-50.0454152249135,-23141,-48.38129086642517,-21236
President,LA,Union Parish,-51.361485581644494,-5753,-48.47622544519919,-5281
President,LA,Vermilion Parish,-61.92724344898258,-16921,-59.644398685304715,-15062
President,LA,Vernon Parish,-64.9119759091962,-11209,-64.96723381230085,-10806
President,LA,Washington Parish,-37.600573976323474,-7337,-36.848888411556224,-6862
President,LA,Webster Parish,-31.060606060606062,-5658,-29.10143329658214,-5279
President,LA,West Baton Rouge Parish,-10.527062495566433,-1484,-12.147915027537373,-1544
President,LA,West Carroll Parish,-71.39746634996041,-3607,-68.39672200042025,-3255
President,LA,West Feliciana Parish,-24.968091895341416,-1565,-19.713694377371507,-1143
President,LA,Winn Parish,-49.4136546184739,-3076,-46.51381909547739,-2962
President,ME,Androscoggin,-2.812271109067062,-1651,-9.421756414889773,-5214
President,ME,Aroostook,-19.9295026016897,-7124,-17.28112576151932,-6042
President,ME,Cumberland,35.70046189972389,69175,26.4165046219248,45238
President,ME,Franklin,-3.9390454284071303,-685,-5.487730435844219,-899
President,ME,Hancock,12.418966737438074,4387,7.5821530187912325,2425
President,ME,Kennebec,0.25188566339168916,181,-3.722783678540584,-2457
President,ME,Knox,19.926944897800574,5128,14.299986968420138,3292
President,ME,Lincoln,10.29075188607273,2428,2.3982829413960434,514
President,ME,Oxford,-8.78717305625224,-2943,-12.999292468000258,-4042
President,ME,Penobscot,-8.340663078023667,-7112,-10.930099217230891,-8769
President,ME,Piscataquis,-26.50383528461849,-2626,-25.207786526684163,-2305
President,ME,Sagadahoc,15.695981362842167,3773,6.3669197999629565,1375
President,ME,Somerset,-23.37007759808543,-6445,-22.743376463339494,-5906
President,ME,Waldo,4.724506578947368,1149,0.2828104286345559,64
President,ME,Washington,-19.778763611223138,-3433,-16.17851319524126,-2679
President,ME,York,12.626967661327019,16372,4.77352099822748,5440
President,MD,Allegany,-38.27551320126628,-11728,-48.050640195655305,-13360
President,MD,Anne Arundel,14.534731620033783,45002,0.644194633220685,1565
President,MD,Baltimore,27.042262346601373,112207,17.440308999244813,58428
President,MD,Calvert,-5.617771624043003,-2759,-18.43940614570146,-8011
President,MD,Caroline,-32.847916930479926,-5188,-39.54223761481705,-5252
President,MD,Carroll,-23.68455151654091,-23762,-36.85128241378904,-31279
President,MD,Cecil,-26.610762294045763,-12630,-35.28327306246898,-14928
President,MD,Charles,40.885829850946386,36592,30.21523178807947,21900
President,MD,Dorchester,-11.935907867559617,-1907,-15.982613652558074,-2243
President,MD,Frederick,9.609586924423995,13993,-3.984794975731111,-4581
President,MD,Garrett,-55.864454551277944,-8721,-61.50329329717164,-7937
President,MD,Harford,-12.035549916996208,-17835,-24.51861154044307,-30458
President,MD,Howard,44.27079350165518,81043,33.4806456240053,49016
President,MD,Kent,1.2414304243098018,134,-4.582151429194851,-420
President,MD,Montgomery,59.6442482618039,318347,55.541513592946366,226776
President,MD,Prince George's,80.52582645843876,342118,80.9866957569405,284337
President,MD,Queen Anne's,-26.51700231099373,-8032,-36.110096212398005,-8895
President,MD,St. Mary's,-13.811191951854846,-7688,-24.581017954792003,-11103
President,MD,Somerset,-14.762984133241352,-1498,-17.92883211678832,-1572
President,MD,Talbot,0.5142983817335403,116,-11.921413699215204,-2233
President,MD,Washington,-20.920934212661738,-14180,-32.354151915825526,-19649
President,MD,Wicomico,-1.9257400034620045,-890,-11.634213108827023,-4505
President,MD,Worcester,-18.96753021362532,-6011,-27.87141683938837,-7127
President,MD,Baltimore city,76.59615684259731,181886,74.56981529332951,155836
President,MA,Barnstable,24.402461333776817,36683,13.40951404644712,17790
President,MA,Berkshire,47.132749562171625,33641,41.45441579983568,26741
President,MA,Bristol,11.996963609866835,33505,9.283612659915146,22844
President,MA,Dukes,56.90732927019847,7283,51.28563932132237,5864
President,MA,Essex,29.049880107309892,122361,22.497474344658904,84622
President,MA,Franklin,44.34735503320929,18829,36.9652775949667,14042
President,MA,Hampden,17.705807669919377,38630,16.023873738887225,32083
President,MA,Hampshire,46.760534523186195,41081,39.45511302214287,32483
President,MA,Middlesex,45.188790345273205,390240,38.152206918211945,292756
President,MA,Nantucket,45.53791404325212,3327,35.16552154903186,2252
President,MA,Norfolk,36.301075901714526,148018,27.9383198101632,99958
President,MA,Plymouth,17.36256527155618,52403,7.232518700221071,19106
President,MA,Suffolk,63.16930084480507,211909,62.98493988804581,191170
President,MA,Worcester,17.84432911896374,77090,10.496309440063836,39988
President,MI,Alcona,-38.30690826727067,-2706,-39.957921993850135,-2469
President,MI,Alger,-18.7402496099844,-961,-20.429869266563262,-922
President,MI,Allegan,-25.252630637612903,-16943,-28.7926314071764,-15880
President,MI,Alpena,-27.615062761506277,-4686,-28.683278867102395,-4213
President,MI,Antrim,-23.75070537337764,-3788,-29.627173592690834,-4021
President,MI,Arenac,-35.71509455327823,-3154,-33.06959903446426,-2466
President,MI,Baraga,-25.606736007924717,-1034,-28.74354561101549,-1002
President,MI,Barry,-32.51357749617045,-11674,-33.33223195109863,-10088
President,MI,Bay,-11.574143224628662,-6974,-12.631300536537445,-6686
President,MI,Benzie,-9.142064916000653,-1121,-14.000587026709715,-1431
President,MI,Berrien,-7.380660509036181,-6081,-12.72919506969756,-9150
President,MI,Branch,-38.49337748344371,-7905,-38.114008489993935,-6285
President,MI,Calhoun,-11.080098369065041,-7344,-12.477460619875481,-7335
President,MI,Cass,-28.871681415929203,-7569,-29.954451701615675,-6971
President,MI,Charlevoix,-17.070588235294117,-2902,-24.280908903686413,-3537
President,MI,Cheboygan,-29.928157297706075,-4749,-32.08031069099436,-4378
President,MI,Chippewa,-22.860219929713185,-4033,-24.245172994687053,-3742
President,MI,Clare,-34.77673361587126,-5662,-31.804258498319015,-4257
President,MI,Clinton,-6.530765539257621,-3130,-12.683660388521842,-5145
President,MI,Crawford,-30.721282279608193,-2415,-32.84062637201815,-2244
President,MI,Delta,-26.481017445983642,-5601,-25.347917907618996,-4681
President,MI,Dickinson,-33.40187812735623,-4873,-35.441400304414,-4657
President,MI,Eaton,-0.7757240350086277,-499,-5.520238480048845,-3074
President,MI,Emmet,-11.151192677097894,-2473,-19.409822094385852,-3644
President,MI,Genesee,9.340440910733646,20676,9.467968491090321,18570
President,MI,Gladwin,-36.76641785934397,-5369,-34.717767799871716,-4330
President,MI,Gogebic,-12.460682313089766,-1030,-14.959660877888691,-1094
President,MI,Grand Traverse,-3.019788830599641,-1819,-12.53012048192771,-6448
President,MI,Gratiot,-28.279395618758823,-5409,-25.62340347889551,-4213
President,MI,Hillsdale,-47.867135868165825,-11154,-46.75553319919517,-9295
President,MI,Houghton,-14.204637587157452,-2628,-15.726813032068105,-2457
President,MI,Huron,-39.274285404349946,-7241,-38.175164058556284,-6050
President,MI,Ingham,32.21930127983397,46573,27.65399541497475,36912
President,MI,Ionia,-30.289670588965816,-9756,-30.981641632529207,-8168
President,MI,Iosco,-28.549111501659834,-4386,-29.964791370140084,-4000
President,MI,Iron,-25.37929002798645,-1723,-28.274111675126903,-1671
President,MI,Isabella,-2.5254070221950307,-743,-3.685290404040404,-934
President,MI,Jackson,-19.016584014543476,-15377,-20.12160938375954,-13998
President,MI,Kalamazoo,18.731086225891474,26863,12.789959195338424,16111
President,MI,Kalkaska,-41.708211833317655,-4434,-44.10313901345292,-3934
President,MI,Kent,6.141565664399193,22174,-3.0665752440656937,-9392
President,MI,Keweenaw,-12.202954399486192,-190,-20.083974807557734,-287
President,MI,Lake,-26.22173019136486,-1658,-22.8978978978979,-1220
President,MI,Lapeer,-36.30579297245964,-19115,-38.34374861498914,-17303
President,MI,Leelanau,5.201183431952662,879,-3.151046960764383,-465
President,MI,Lenawee,-19.902576112412177,-10623,-21.08726440788757,-9678
President,MI,Livingston,-22.612168525987247,-28762,-29.63429534841869,-31287
President,MI,Luce,-42.21926024658447,-1267,-41.73136645962733,-1075
President,MI,Mackinac,-23.83464005702067,-1672,-27.184625492772668,-1655
President,MI,Macomb,-8.074965200220129,-39911,-11.545873301287333,-48351
President,MI,Manistee,-15.107471852610031,-2214,-15.367518653754564,-1936
President,MI,Marquette,11.155304041428648,4179,4.24354804389458,1396
President,MI,Mason,-19.734554306247826,-3405,-21.994815118024288,-3224
President,MI,Mecosta,-27.99182859043185,-5892,-26.112309755670886,-4478
President,MI,Menominee,-30.14991671293726,-3801,-29.400836042731072,-3165
President,MI,Midland,-14.630867014341591,-7182,-19.401118478491707,-8222
President,MI,Missaukee,-53.466590519703026,-4681,-52.33529653472127,-3821
President,MI,Monroe,-22.6453848625327,-19735,-22.12655699653176,-16396
President,MI,Montcalm,-37.73208722741433,-12112,-34.01491188431993,-9033
President,MI,Montmorency,-43.403311145246626,-2543,-44.16932907348243,-2212
President,MI,Muskegon,0.55168534464108,510,0.8792177814664004,678
President,MI,Newaygo,-40.44033724826037,-10984,-39.64609599646096,-8962
President,MI,Oakland,14.042559820133938,108177,8.118898462883807,53849
President,MI,Oceana,-28.075664912530222,-3948,-27.346047214987816,-3255
President,MI,Ogemaw,-40.12765600067188,-4778,-36.55882919314462,-3797
President,MI,Ontonagon,-25.420609884332283,-967,-26.140350877192983,-894
President,MI,Osceola,-46.34601346419012,-5714,-43.701047466264036,-4631
President,MI,Oscoda,-43.57816988100123,-2124,-44.28852781880847,-1799
President,MI,Otsego,-34.126177407332115,-5036,-37.59278473940458,-4710
President,MI,Ottawa,-21.461298180934488,-36208,-30.384099583920772,-44180
President,MI,Presque Isle,-29.13470757430489,-2431,-28.911988911988914,-2086
President,MI,Roscommon,-29.990677853242776,-4504,-29.56428352255293,-3854
President,MI,Saginaw,0.2931813563750012,303,-1.1401515955752777,-1074
President,MI,St. Clair,-30.220281543274243,-27822,-31.430622868425775,-24514
President,MI,St. Joseph,-31.733247422680414,-8865,-30.957290132547865,-7357
President,MI,Sanilac,-45.56713891116457,-10228,-44.551265395208645,-8573
President,MI,Schoolcraft,-31.633298208640674,-1501,-28.595519152011562,-1187
President,MI,Shiawassee,-19.89088313277585,-7802,-19.636352954999413,-6685
President,MI,Tuscola,-39.34454066904398,-11585,-37.95542302251787,-9928
President,MI,Van Buren,-12.256181846106589,-4788,-13.946346310179749,-4632
President,MI,Washtenaw,46.620428984650076,100895,41.500846683511305,77690
President,MI,Wayne,38.123646800058225,332617,37.26017151331485,288934
President,MI,Wexford,-34.29509991787572,-6264,-36.415995811244194,-5564
President,MN,Aitkin,-26.443890274314214,-2651,-25.93358737071312,-2382
President,MN,Anoka,-1.8988121175378436,-4009,-9.69231437821864,-17842
President,MN,Becker,-30.14793051904541,-5849,-33.188999414862494,-5672
President,MN,Beltrami,-3.1501922361403945,-762,-9.828297992118596,-2095
President,MN,Benton,-31.904761904761905,-7102,-36.32163125910301,-7232
President,MN,Big Stone,-27.23604572965703,-810,-25.137412971784535,-686
President,MN,Blue Earth,4.435383207123242,1599,-3.725643492903536,-1239
President,MN,Brown,-32.791253843525794,-4799,-36.19263704896436,-4945
President,MN,Carlton,1.507192302027591,307,1.6612215515809292,300
President,MN,Carver,-4.874851192718615,-3235,-13.700047185220138,-7549
President,MN,Cass,-28.85887692055334,-5278,-31.6839785961599,-5033
President,MN,Chippewa,-30.615640599001665,-2024,-28.890326755095437,-1786
President,MN,Chisago,-29.245010124385306,-10110,-30.530840747775667,-9162
President,MN,Clay,4.075808803002574,1314,-1.9754019513535799,-575
President,MN,Clearwater,-44.85981308411215,-2112,-43.19526627218935,-1825
President,MN,Cook,33.97267472411981,1293,22.5,756
President,MN,Cottonwood,-38.16931390207958,-2331,-35.12374934175882,-2001
President,MN,Crow Wing,-29.746347049013018,-11950,-31.784188034188034,-11305
President,MN,Dakota,13.924021673231424,36517,4.64753191433532,10627
President,MN,Dodge,-30.393041765816033,-3704,-32.421431276031804,-3425
President,MN,Douglas,-32.82019449617215,-7931,-35.790593349673955,-7739
President,MN,Faribault,-33.611321708364926,-2660,-34.07205982324949,-2506
President,MN,Fillmore,-22.650523021167942,-2750,-21.85677842565598,-2399
President,MN,Freeborn,-15.988821500772982,-2689,-17.370833071755918,-2767
President,MN,Goodhue,-14.827489872887275,-4246,-17.99279505051296,-4595
President,MN,Grant,-26.51888341543514,-969,-27.772951057051838,-959
President,MN,Hennepin,43.20944377348807,326650,35.31065467022675,237515
President,MN,Houston,-12.945804195804195,-1481,-13.989538754160723,-1471
President,MN,Hubbard,-28.84689548785191,-3740,-33.59012518602819,-3837
President,MN,Isanti,-38.59294408912729,-9353,-38.222754491017966,-7979
President,MN,Itasca,-16.76518203380897,-4453,-16.511627906976745,-3905
President,MN,Jackson,-37.858738614882284,-2203,-38.82266642215294,-2117
President,MN,Kanabec,-37.91387145639472,-3504,-35.72923076923077,-2903
President,MN,Kandiyohi,-25.664398510720247,-5997,-25.49427198817443,-5519
President,MN,Kittson,-20.46229632436529,-540,-22.25983918747355,-526
President,MN,Koochiching,-21.26553019358567,-1472,-20.006336131791542,-1263
President,MN,Lac qui Parle,-26.782178217821784,-1082,-25.89308996088657,-993
President,MN,Lake,3.5267981116356566,254,2.2404202719406676,145
President,MN,Lake of the Woods,-42.89867109634552,-1033,-44.26008968609865,-987
President,MN,Le Sueur,-30.342490189083126,-5103,-30.665231721261854,-4559
President,MN,Lincoln,-38.009630818619584,-1184,-35.64290473017988,-1070
President,MN,Lyon,-25.94431086636159,-3345,-28.287575232912854,-3431
President,MN,McLeod,-36.17732766445326,-7573,-38.41254549347035,-7177
President,MN,Mahnomen,-1.3020833333333333,-30,-2.9411764705882355,-61
President,MN,Marshall,-47.447682378251514,-2426,-41.36420525657071,-1983
President,MN,Martin,-37.92351712235444,-4175,-41.35065431273283,-4329
President,MN,Meeker,-40.59427895631606,-5492,-40.26069847515986,-4911
President,MN,Mille Lacs,-37.76975968411737,-5548,-35.76614148903305,-4631
President,MN,Morrison,-53.45127313631251,-10454,-52.97136990988936,-9288
President,MN,Mower,-5.820625484621349,-1126,-7.858076988684824,-1382
President,MN,Murray,-39.09313725490196,-1914,-36.169754416199915,-1679
President,MN,Nicollet,3.1581699346405228,604,-3.0702244054929104,-550
President,MN,Nobles,-30.602409638554217,-2667,-29.864990689013034,-2566
President,MN,Norman,-15.954664341761116,-549,-13.459158415841584,-435
President,MN,Olmsted,10.722766318323576,9799,0.754317141163263,598
President,MN,Otter Tail,-32.53386082035221,-11842,-35.931111386445295,-11600
President,MN,Pennington,-26.989143877971692,-1964,-27.79193524209264,-1854
President,MN,Pine,-30.229360664958442,-4837,-26.30198849151431,-3611
President,MN,Pipestone,-45.48582995951417,-2247,-46.264908976773384,-2211
President,MN,Polk,-28.382711299217647,-4426,-29.031160702136344,-4267
President,MN,Pope,-27.627456565081175,-1940,-26.803304734667936,-1687
President,MN,Ramsey,45.35622700412532,134244,39.43773429285818,106151
President,MN,Red Lake,-34.744990892531874,-763,-32.121859967931584,-601
President,MN,Redwood,-41.23611781747948,-3416,-42.955326460481096,-3250
President,MN,Renville,-36.55265748031496,-2971,-36.665344440037025,-2773
President,MN,Rice,-0.17373760017934203,-62,-3.0791197194028,-992
President,MN,Rock,-38.68320610687023,-2027,-35.73954649469523,-1718
President,MN,Roseau,-46.03966274789217,-3877,-46.28556714304107,-3595
President,MN,St. Louis,15.633601325179242,18687,11.808376775121337,13138
President,MN,Scott,-6.629909623145569,-5832,-15.38647667697271,-11446
President,MN,Sherburne,-32.64942818096814,-18157,-37.026993199549416,-17750
