test_data,ddhq_id,year,office_type,state,county,district,fips,dem_name,rep_name,ind_name,green_name,percent_precincts_reporting,dem_votes,rep_votes,ind_votes,green_votes,dem_votes_percent,rep_votes_percent,ind_votes_percent,green_votes_percent,margin_votes,margin_percent,absentee_percent,absentee_margin
,,2020,Governor,IN,Greene,0,18055,,,,,100,2511,9579,,,17.1,65.2,,,-7068,-48.1,,
,,2020,Governor,IN,Hamilton,0,18057,,,,,100,58714,117749,,,30.3,60.8,,,-59035,-30.5,,
,,2020,Governor,IN,Hancock,0,18059,,,,,100,8538,25647,,,19.9,59.9,,,-17109,-40.0,,
,,2020,Governor,IN,Harrison,0,18061,,,,,100,4514,14083,,,22.3,69.7,,,-9569,-47.4,,
,,2020,Governor,IN,Hendricks,0,18063,,,,,100,23179,50697,,,26.3,57.5,,,-27518,-31.2,,
,,2020,Governor,IN,Henry,0,18065,,,,,100,4128,12491,,,19.6,59.3,,,-8363,-39.7,,
,,2020,Governor,IN,Howard,0,18067,,,,,100,9871,24359,,,24.3,60.1,,,-14488,-35.8,,
,,2020,Governor,IN,Huntington,0,18069,,,,,100,2804,11759,,,15.8,66.3,,,-8955,-50.5,,
,,2020,Governor,IN,Jackson,0,18071,,,,,100,3234,11714,,,16.9,61.2,,,-8480,-44.3,,
,,2020,Governor,IN,Jasper,0,18073,,,,,100,2904,10378,,,18.9,67.5,,,-7474,-48.6,,
,,2020,Governor,IN,Jay,0,18075,,,,,100,1240,5227,,,14.8,62.2,,,-3987,-47.4,,
,,2020,Governor,IN,Jefferson,0,18077,,,,,100,3711,9076,,,25.5,62.4,,,-5365,-36.9,,
,,2020,Governor,IN,Jennings,0,18079,,,,,100,1930,7547,,,15.9,62.1,,,-5617,-46.2,,
,,2020,Governor,IN,Johnson,0,18081,,,,,100,17630,47467,,,22.8,61.4,,,-29837,-38.6,,
,,2020,Governor,IN,Knox,0,18083,,,,,100,2809,11210,,,17.7,70.8,,,-8401,-53.1,,
,,2020,Governor,IN,Kosciusko,0,18085,,,,,100,5784,23029,,,16.2,64.6,,,-17245,-48.4,,
,,2020,Governor,IN,Lagrange,0,18087,,,,,100,1690,7520,,,16.0,71.1,,,-5830,-55.1,,
,,2020,Governor,IN,Lake,0,18089,,,,,100,112352,94841,,,51.7,43.7,,,17511,8.0,,
,,2020,Governor,IN,La Porte,0,18091,,,,,100,18133,26129,,,37.3,53.7,,,-7996,-16.4,,
,,2020,Governor,IN,Lawrence,0,18093,,,,,100,3616,13371,,,17.3,64.1,,,-9755,-46.8,,
,,2020,Governor,IN,Madison,0,18095,,,,,100,14254,29434,,,27.5,56.8,,,-15180,-29.3,,
,,2020,Governor,IN,Marion,0,18097,,,,,100,203475,152405,,,52.1,39.0,,,51070,13.1,,
,,2020,Governor,IN,Marshall,0,18099,,,,,100,4025,13145,,,20.3,66.4,,,-9120,-46.1,,
,,2020,Governor,IN,Martin,0,18101,,,,,100,709,3232,,,13.9,63.1,,,-2523,-49.2,,
,,2020,Governor,IN,Miami,0,18103,,,,,100,2439,9208,,,17.0,64.1,,,-6769,-47.1,,
,,2020,Governor,IN,Monroe,0,18105,,,,,100,33033,24605,,,52.8,39.4,,,8428,13.4,,
,,2020,Governor,IN,Montgomery,0,18107,,,,,100,2812,10587,,,16.4,61.6,,,-7775,-45.2,,
,,2020,Governor,IN,Morgan,0,18109,,,,,100,5602,22161,,,15.6,61.6,,,-16559,-46.0,,
,,2020,Governor,IN,Newton,0,18111,,,,,100,1148,4358,,,17.5,66.5,,,-3210,-49.0,,
,,2020,Governor,IN,Noble,0,18113,,,,,100,3237,12498,,,17.0,65.5,,,-9261,-48.5,,
,,2020,Governor,IN,Ohio,0,18115,,,,,100,641,2210,,,20.1,69.4,,,-1569,-49.3,,
,,2020,Governor,IN,Orange,0,18117,,,,,100,1952,5591,,,22.3,63.8,,,-3639,-41.5,,
,,2020,Governor,IN,Owen,0,18119,,,,,100,1852,5857,,,18.8,59.5,,,-4005,-40.7,,
,,2020,Governor,IN,Parke,0,18121,,,,,100,1127,4766,,,16.2,68.4,,,-3639,-52.2,,
,,2020,Governor,IN,Perry,0,18123,,,,,100,2518,5523,,,29.1,63.9,,,-3005,-34.8,,
,,2020,Governor,IN,Pike,0,18125,,,,,100,1092,4199,,,17.8,68.4,,,-3107,-50.6,,
,,2020,Governor,IN,Porter,0,18127,,,,,100,33397,45996,,,38.6,53.2,,,-12599,-14.6,,
,,2020,Governor,IN,Posey,0,18129,,,,,100,2773,9648,,,21.0,72.9,,,-6875,-51.9,,
,,2020,Governor,IN,Pulaski,0,18131,,,,,100,1019,3874,,,17.7,67.2,,,-2855,-49.5,,
,,2020,Governor,IN,Putnam,0,18133,,,,,100,2876,9375,,,17.4,56.7,,,-6499,-39.3,,
,,2020,Governor,IN,Randolph,0,18135,,,,,100,1863,7399,,,16.9,67.3,,,-5536,-50.4,,
,,2020,Governor,IN,Ripley,0,18137,,,,,100,2231,9518,,,15.7,67.0,,,-7287,-51.3,,
,,2020,Governor,IN,Rush,0,18139,,,,,100,1215,4949,,,15.4,62.8,,,-3734,-47.4,,
,,2020,Governor,IN,St. Joseph,0,18141,,,,,100,48610,60696,,,42.4,52.9,,,-12086,-10.5,,
,,2020,Governor,IN,Scott,0,18143,,,,,100,2295,6062,,,23.0,60.8,,,-3767,-37.8,,
,,2020,Governor,IN,Shelby,0,18145,,,,,100,3499,12269,,,17.6,61.8,,,-8770,-44.2,,
,,2020,Governor,IN,Spencer,0,18147,,,,,100,2461,7272,,,23.1,68.2,,,-4811,-45.1,,
,,2020,Governor,IN,Starke,0,18149,,,,,100,2026,6730,,,19.9,66.1,,,-4704,-46.2,,
,,2020,Governor,IN,Steuben,0,18151,,,,,100,2939,11407,,,18.3,70.9,,,-8468,-52.6,,
,,2020,Governor,IN,Sullivan,0,18153,,,,,100,1550,6009,,,17.4,67.4,,,-4459,-50.0,,
,,2020,Governor,IN,Switzerland,0,18155,,,,,100,822,2846,,,20.1,69.8,,,-2024,-49.7,,
,,2020,Governor,IN,Tippecanoe,0,18157,,,,,100,26179,37979,,,36.8,53.3,,,-11800,-16.5,,
,,2020,Governor,IN,Tipton,0,18159,,,,,100,1200,5169,,,14.9,64.0,,,-3969,-49.1,,
,,2020,Governor,IN,Union,0,18161,,,,,100,603,2533,,,17.4,73.2,,,-1930,-55.8,,
,,2020,Governor,IN,Vanderburgh,0,18163,,,,,100,27242,46490,,,35.2,60.1,,,-19248,-24.9,,
,,2020,Governor,IN,Vermillion,0,18165,,,,,100,1531,4938,,,20.7,66.9,,,-3407,-46.2,,
,,2020,Governor,IN,Vigo,0,18167,,,,,100,13999,25917,,,32.3,59.8,,,-11918,-27.5,,
,,2020,Governor,IN,Wabash,0,18169,,,,,100,2421,9111,,,16.7,62.8,,,-6690,-46.1,,
,,2020,Governor,IN,Warren,0,18171,,,,,100,672,3009,,,15.1,67.5,,,-2337,-52.4,,
,,2020,Governor,IN,Warrick,0,18173,,,,,100,9074,22703,,,27.1,67.7,,,-13629,-40.6,,
,,2020,Governor,IN,Washington,0,18175,,,,,100,2408,7919,,,19.9,65.6,,,-5511,-45.7,,
,,2020,Governor,IN,Wayne,0,18177,,,,,100,7534,16914,,,27.3,61.2,,,-9380,-33.9,,
,,2020,Governor,IN,Wells,0,18179,,,,,100,1967,9371,,,14.0,66.7,,,-7404,-52.7,,
,,2020,Governor,IN,White,0,18181,,,,,100,1978,7334,,,17.8,65.8,,,-5356,-48.0,,
,,2020,Governor,IN,Whitley,0,18183,,,,,100,2738,11522,,,15.7,66.0,,,-8784,-50.3,,
,,2020,Governor,MO,Adair,0,29001,,,,,100,3546,6597,,,34.4,63.9,,,-3051,-29.5,,
,,2020,Governor,MO,Andrew,0,29003,,,,,100,2356,7195,,,24.2,73.9,,,-4839,-49.7,,
,,2020,Governor,MO,Atchison,0,29005,,,,,100,533,2171,,,19.2,78.4,,,-1638,-59.2,,
,,2020,Governor,MO,Audrain,0,29007,,,,,100,2663,7643,,,25.1,72.0,,,-4980,-46.9,,
,,2020,Governor,MO,Barry,0,29009,,,,,100,2841,12356,,,18.3,79.6,,,-9515,-61.3,,
,,2020,Governor,MO,Barton,0,29011,,,,,100,816,5114,,,13.5,84.8,,,-4298,-71.3,,
,,2020,Governor,MO,Bates,0,29013,,,,,100,1762,6410,,,21.1,76.7,,,-4648,-55.6,,
,,2020,Governor,MO,Benton,0,29015,,,,,100,2179,8017,,,20.9,76.8,,,-5838,-55.9,,
,,2020,Governor,MO,Bollinger,0,29017,,,,,100,773,5063,,,13.0,85.1,,,-4290,-72.1,,
,,2020,Governor,MO,Boone,0,29019,,,,,100,48056,40478,,,53.0,44.6,,,7578,8.4,,
,,2020,Governor,MO,Buchanan,0,29021,,,,,100,13225,22147,,,36.3,60.9,,,-8922,-24.6,,
,,2020,Governor,MO,Butler,0,29023,,,,,100,3349,14337,,,18.6,79.6,,,-10988,-61.0,,
,,2020,Governor,MO,Caldwell,0,29025,,,,,100,916,3603,,,19.7,77.5,,,-2687,-57.8,,
,,2020,Governor,MO,Callaway,0,29027,,,,,100,5611,14950,,,26.6,70.8,,,-9339,-44.2,,
,,2020,Governor,MO,Camden,0,29029,,,,,100,5461,18837,,,22.1,76.2,,,-13376,-54.1,,
,,2020,Governor,MO,Cape Girardeau,0,29031,,,,,100,10272,29127,,,25.6,72.5,,,-18855,-46.9,,
,,2020,Governor,MO,Carroll,0,29033,,,,,100,770,3671,,,17.1,81.6,,,-2901,-64.5,,
,,2020,Governor,MO,Carter,0,29035,,,,,100,401,2412,,,14.0,84.3,,,-2011,-70.3,,
,,2020,Governor,MO,Cass,0,29037,,,,,100,18770,37025,,,32.8,64.8,,,-18255,-32.0,,
,,2020,Governor,MO,Cedar,0,29039,,,,,100,1104,5771,,,15.7,82.1,,,-4667,-66.4,,
,,2020,Governor,MO,Chariton,0,29041,,,,,100,910,3100,,,22.3,76.1,,,-2190,-53.8,,
,,2020,Governor,MO,Christian,0,29043,,,,,100,10863,34827,,,23.3,74.6,,,-23964,-51.3,,
,,2020,Governor,MO,Clark,0,29045,,,,,100,648,2667,,,19.2,79.1,,,-2019,-59.9,,
,,2020,Governor,MO,Clay,0,29047,,,,,100,58224,64682,,,46.3,51.4,,,-6458,-5.1,,
,,2020,Governor,MO,Clinton,0,29049,,,,,100,3001,7518,,,27.7,69.5,,,-4517,-41.8,,
,,2020,Governor,MO,Cole,0,29051,,,,,100,11726,26886,,,29.6,67.9,,,-15160,-38.3,,
,,2020,Governor,MO,Cooper,0,29053,,,,,100,2162,6224,,,24.9,71.8,,,-4062,-46.9,,
,,2020,Governor,MO,Crawford,0,29055,,,,,100,2230,8480,,,20.4,77.6,,,-6250,-57.2,,
,,2020,Governor,MO,Dade,0,29057,,,,,100,668,3348,,,16.3,81.6,,,-2680,-65.3,,
,,2020,Governor,MO,Dallas,0,29059,,,,,100,1294,6646,,,16.0,82.1,,,-5352,-66.1,,
,,2020,Governor,MO,Daviess,0,29061,,,,,100,783,2997,,,20.2,77.2,,,-2214,-57.0,,
,,2020,Governor,MO,De Kalb,0,29063,,,,,100,930,3763,,,19.3,78.1,,,-2833,-58.8,,
,,2020,Governor,MO,Dent,0,29065,,,,,100,1141,5768,,,16.0,81.1,,,-4627,-65.1,,
,,2020,Governor,MO,Douglas,0,29067,,,,,100,1046,5773,,,15.0,82.8,,,-4727,-67.8,,
,,2020,Governor,MO,Dunklin,0,29069,,,,,100,2281,7880,,,22.1,76.4,,,-5599,-54.3,,
,,2020,Governor,MO,Franklin,0,29071,,,,,100,14957,37136,,,28.0,69.6,,,-22179,-41.6,,
,,2020,Governor,MO,Gasconade,0,29073,,,,,100,1537,6192,,,19.5,78.7,,,-4655,-59.2,,
,,2020,Governor,MO,Gentry,0,29075,,,,,100,631,2539,,,19.6,78.9,,,-1908,-59.3,,
,,2020,Governor,MO,Greene,0,29077,,,,,100,53519,84582,,,37.8,59.7,,,-31063,-21.9,,
,,2020,Governor,MO,Grundy,0,29079,,,,,100,821,3537,,,18.5,79.9,,,-2716,-61.4,,
,,2020,Governor,MO,Harrison,0,29081,,,,,100,602,3139,,,15.8,82.6,,,-2537,-66.8,,
,,2020,Governor,MO,Henry,0,29083,,,,,100,2574,7928,,,24.0,74.0,,,-5354,-50.0,,
,,2020,Governor,MO,Hickory,0,29085,,,,,100,929,4037,,,18.3,79.7,,,-3108,-61.4,,
,,2020,Governor,MO,Holt,0,29087,,,,,100,361,1928,,,15.5,82.6,,,-1567,-67.1,,
,,2020,Governor,MO,Howard,0,29089,,,,,100,1387,3525,,,27.4,69.6,,,-2138,-42.2,,
,,2020,Governor,MO,Howell,0,29091,,,,,100,3210,14947,,,17.3,80.7,,,-11737,-63.4,,
,,2020,Governor,MO,Iron,0,29093,,,,,100,1105,3266,,,24.4,72.1,,,-2161,-47.7,,
,,2020,Governor,MO,Jackson,0,29095,,,,,100,194273,128938,,,58.6,38.9,,,65335,19.7,,
,,2020,Governor,MO,Jasper,0,29097,,,,,100,13204,37714,,,25.3,72.3,,,-24510,-47.0,,
,,2020,Governor,MO,Jefferson,0,29099,,,,,100,38866,73942,,,33.6,63.9,,,-35076,-30.3,,
,,2020,Governor,MO,Johnson,0,29101,,,,,100,6895,15321,,,29.9,66.5,,,-8426,-36.6,,
,,2020,Governor,MO,Knox,0,29103,,,,,100,294,1516,,,16.0,82.7,,,-1222,-66.7,,
,,2020,Governor,MO,Laclede,0,29105,,,,,100,2747,13681,,,16.4,81.6,,,-10934,-65.2,,
,,2020,Governor,MO,Lafayette,0,29107,,,,,100,4451,12238,,,26.1,71.8,,,-7787,-45.7,,
,,2020,Governor,MO,Lawrence,0,29109,,,,,100,3185,14176,,,17.9,79.6,,,-10991,-61.7,,
,,2020,Governor,MO,Lewis,0,29111,,,,,100,880,3638,,,19.3,79.6,,,-2758,-60.3,,
,,2020,Governor,MO,Lincoln,0,29113,,,,,100,7116,21014,,,24.6,72.7,,,-13898,-48.1,,
,,2020,Governor,MO,Linn,0,29115,,,,,100,1308,4275,,,23.0,75.1,,,-2967,-52.1,,
,,2020,Governor,MO,Livingston,0,29117,,,,,100,1332,5258,,,19.9,78.4,,,-3926,-58.5,,
,,2020,Governor,MO,Mcdonald,0,29119,,,,,100,1438,7325,,,16.0,81.7,,,-5887,-65.7,,
,,2020,Governor,MO,Macon,0,29121,,,,,100,1575,6096,,,20.2,78.2,,,-4521,-58.0,,
,,2020,Governor,MO,Madison,0,29123,,,,,100,1126,4362,,,19.9,77.1,,,-3236,-57.2,,
,,2020,Governor,MO,Maries,0,29125,,,,,100,815,3875,,,17.1,81.2,,,-3060,-64.1,,
,,2020,Governor,MO,Marion,0,29127,,,,,100,3015,10082,,,22.7,75.9,,,-7067,-53.2,,
,,2020,Governor,MO,Mercer,0,29129,,,,,100,204,1533,,,11.6,86.9,,,-1329,-75.3,,
,,2020,Governor,MO,Miller,0,29131,,,,,100,1888,10213,,,15.3,82.9,,,-8325,-67.6,,
,,2020,Governor,MO,Mississippi,0,29133,,,,,100,1106,3521,,,23.6,75.0,,,-2415,-51.4,,
,,2020,Governor,MO,Moniteau,0,29135,,,,,100,1237,5784,,,17.3,80.9,,,-4547,-63.6,,
,,2020,Governor,MO,Monroe,0,29137,,,,,100,900,3472,,,20.3,78.2,,,-2572,-57.9,,
,,2020,Governor,MO,Montgomery,0,29139,,,,,100,1239,4416,,,21.6,76.8,,,-3177,-55.2,,
,,2020,Governor,MO,Morgan,0,29141,,,,,100,1880,7372,,,19.9,78.0,,,-5492,-58.1,,
,,2020,Governor,MO,New Madrid,0,29143,,,,,100,1723,5338,,,24.0,74.4,,,-3615,-50.4,,
,,2020,Governor,MO,Newton,0,29145,,,,,100,5692,22031,,,20.1,77.9,,,-16339,-57.8,,
,,2020,Governor,MO,Nodaway,0,29147,,,,,100,2759,6900,,,28.0,70.1,,,-4141,-42.1,,
,,2020,Governor,MO,Oregon,0,29149,,,,,100,840,3770,,,17.9,80.4,,,-2930,-62.5,,
,,2020,Governor,MO,Osage,0,29151,,,,,100,927,6512,,,12.3,86.4,,,-5585,-74.1,,
,,2020,Governor,MO,Ozark,0,29153,,,,,100,769,3963,,,16.0,82.3,,,-3194,-66.3,,
,,2020,Governor,MO,Pemiscot,0,29155,,,,,100,1490,4030,,,26.6,72.0,,,-2540,-45.4,,
,,2020,Governor,MO,Perry,0,29157,,,,,100,1630,7595,,,17.4,81.1,,,-5965,-63.7,,
,,2020,Governor,MO,Pettis,0,29159,,,,,100,4876,13645,,,25.7,71.8,,,-8769,-46.1,,
,,2020,Governor,MO,Phelps,0,29161,,,,,100,5621,13408,,,28.8,68.7,,,-7787,-39.9,,
,,2020,Governor,MO,Pike,0,29163,,,,,100,1810,5727,,,23.6,74.7,,,-3917,-51.1,,
,,2020,Governor,MO,Platte,0,29165,,,,,100,26293,29616,,,46.0,51.8,,,-3323,-5.8,,
,,2020,Governor,MO,Polk,0,29167,,,,,100,2475,12319,,,16.4,81.7,,,-9844,-65.3,,
,,2020,Governor,MO,Pulaski,0,29169,,,,,100,3599,10261,,,25.2,71.9,,,-6662,-46.7,,
,,2020,Governor,MO,Putnam,0,29171,,,,,100,323,1984,,,13.9,85.2,,,-1661,-71.3,,
,,2020,Governor,MO,Ralls,0,29173,,,,,100,1216,4351,,,21.6,77.2,,,-3135,-55.6,,
,,2020,Governor,MO,Randolph,0,29175,,,,,100,2532,7842,,,23.7,73.3,,,-5310,-49.6,,
,,2020,Governor,MO,Ray,0,29177,,,,,100,3279,7964,,,28.4,68.9,,,-4685,-40.5,,
,,2020,Governor,MO,Reynolds,0,29179,,,,,100,633,2501,,,19.7,77.7,,,-1868,-58.0,,
,,2020,Governor,MO,Ripley,0,29181,,,,,100,899,4629,,,15.9,82.0,,,-3730,-66.1,,
,,2020,Governor,MO,St. Charles,0,29183,,,,,100,87888,128230,,,39.8,58.1,,,-40342,-18.3,,
,,2020,Governor,MO,St. Clair,0,29185,,,,,100,995,3880,,,20.0,78.0,,,-2885,-58.0,,
,,2020,Governor,MO,Ste. Genevieve,0,29186,,,,,100,3011,6180,,,32.1,65.9,,,-3169,-33.8,,
,,2020,Governor,MO,St. Francois,0,29187,,,,,100,7682,19258,,,27.7,69.4,,,-11576,-41.7,,
,,2020,Governor,MO,St. Louis,0,29189,,,,,100,317327,207535,,,59.3,38.8,,,109792,20.5,,
,,2020,Governor,MO,Saline,0,29195,,,,,100,2832,6443,,,29.8,67.9,,,-3611,-38.1,,
,,2020,Governor,MO,Schuyler,0,29197,,,,,100,360,1577,,,18.2,79.8,,,-1217,-61.6,,
,,2020,Governor,MO,Scotland,0,29199,,,,,100,342,1584,,,17.5,81.0,,,-1242,-63.5,,
,,2020,Governor,MO,Scott,0,29201,,,,,100,3794,13535,,,21.5,76.8,,,-9741,-55.3,,
,,2020,Governor,MO,Shannon,0,29203,,,,,100,758,3013,,,19.6,77.7,,,-2255,-58.1,,
,,2020,Governor,MO,Shelby,0,29205,,,,,100,576,2698,,,17.3,81.0,,,-2122,-63.7,,
,,2020,Governor,MO,Stoddard,0,29207,,,,,100,1855,11269,,,13.9,84.5,,,-9414,-70.6,,
,,2020,Governor,MO,Stone,0,29209,,,,,100,3399,14704,,,18.5,79.8,,,-11305,-61.3,,
,,2020,Governor,MO,Sullivan,0,29211,,,,,100,441,1985,,,18.0,81.0,,,-1544,-63.0,,
,,2020,Governor,MO,Taney,0,29213,,,,,100,5323,20221,,,20.4,77.3,,,-14898,-56.9,,
,,2020,Governor,MO,Texas,0,29215,,,,,100,1795,9239,,,15.9,81.9,,,-7444,-66.0,,
,,2020,Governor,MO,Vernon,0,29217,,,,,100,1889,7022,,,20.7,77.0,,,-5133,-56.3,,
,,2020,Governor,MO,Warren,0,29219,,,,,100,4920,12892,,,26.9,70.5,,,-7972,-43.6,,
,,2020,Governor,MO,Washington,0,29221,,,,,100,2121,7442,,,21.5,75.3,,,-5321,-53.8,,
,,2020,Governor,MO,Wayne,0,29223,,,,,100,900,4801,,,15.5,82.6,,,-3901,-67.1,,
,,2020,Governor,MO,Webster,0,29225,,,,,100,3577,14715,,,19.1,78.7,,,-11138,-59.6,,
,,2020,Governor,MO,Worth,0,29227,,,,,100,205,869,,,18.7,79.4,,,-664,-60.7,,
,,2020,Governor,MO,Wright,0,29229,,,,,100,1181,7343,,,13.6,84.6,,,-6162,-71.0,,
,,2020,Governor,MO,St. Louis City,0,29510,,,,,100,107296,23380,,,80.4,17.5,,,83916,62.9,,
,,2020,Governor,MT,Beaverhead,0,30001,,,,,100,1668,3779,,,29.5,66.8,,,-2111,-37.3,,
,,2020,Governor,MT,Big Horn,0,30003,,,,,100,2513,2078,,,52.4,43.3,,,435,9.1,,
,,2020,Governor,MT,Blaine,0,30005,,,,,100,1619,1365,,,51.9,43.8,,,254,8.1,,
,,2020,Governor,MT,Broadwater,0,30007,,,,,100,928,3032,,,22.6,74.0,,,-2104,-51.4,,
,,2020,Governor,MT,Carbon,0,30009,,,,,100,2498,4303,,,35.3,60.8,,,-1805,-25.5,,
,,2020,Governor,MT,Carter,0,30011,,,,,100,91,748,,,10.6,87.3,,,-657,-76.7,,
,,2020,Governor,MT,Cascade,0,30013,,,,,100,15922,22221,,,40.0,55.8,,,-6299,-15.8,,
,,2020,Governor,MT,Chouteau,0,30015,,,,,100,1048,1816,,,35.3,61.1,,,-768,-25.8,,
,,2020,Governor,MT,Custer,0,30017,,,,,100,1619,3971,,,27.6,67.6,,,-2352,-40.0,,
,,2020,Governor,MT,Daniels,0,30019,,,,,100,217,768,,,21.5,76.1,,,-551,-54.6,,
,,2020,Governor,MT,Dawson,0,30021,,,,,100,1124,3524,,,23.3,73.0,,,-2400,-49.7,,
,,2020,Governor,MT,Deer Lodge,0,30023,,,,,100,2747,1881,,,56.4,38.6,,,866,17.8,,
,,2020,Governor,MT,Fallon,0,30025,,,,,100,218,1288,,,14.0,82.8,,,-1070,-68.8,,
,,2020,Governor,MT,Fergus,0,30027,,,,,100,1567,4737,,,24.1,72.9,,,-3170,-48.8,,
,,2020,Governor,MT,Flathead,0,30029,,,,,100,20387,37213,,,34.1,62.2,,,-16826,-28.1,,
,,2020,Governor,MT,Gallatin,0,30031,,,,,100,36788,31368,,,51.8,44.2,,,5420,7.6,,
,,2020,Governor,MT,Garfield,0,30033,,,,,100,48,751,,,5.9,92.4,,,-703,-86.5,,
,,2020,Governor,MT,Glacier,0,30035,,,,,100,3730,1709,,,65.6,30.1,,,2021,35.5,,
,,2020,Governor,MT,Golden Valley,0,30037,,,,,100,80,409,,,15.9,81.3,,,-329,-65.4,,
,,2020,Governor,MT,Granite,0,30039,,,,,100,659,1348,,,31.5,64.4,,,-689,-32.9,,
,,2020,Governor,MT,Hill,0,30041,,,,,100,3146,3642,,,43.8,50.7,,,-496,-6.9,,
,,2020,Governor,MT,Jefferson,0,30043,,,,,100,2791,5097,,,34.2,62.4,,,-2306,-28.2,,
,,2020,Governor,MT,Judith Basin,0,30045,,,,,100,281,1017,,,20.9,75.6,,,-736,-54.7,,
,,2020,Governor,MT,Lake,0,30047,,,,,100,6885,8913,,,41.5,53.7,,,-2028,-12.2,,
,,2020,Governor,MT,Lewis And Clark,0,30049,,,,,100,21022,19969,,,49.5,47.1,,,1053,2.4,,
,,2020,Governor,MT,Liberty,0,30051,,,,,100,268,788,,,24.7,72.8,,,-520,-48.1,,
,,2020,Governor,MT,Lincoln,0,30053,,,,,100,3001,8279,,,25.6,70.7,,,-5278,-45.1,,
,,2020,Governor,MT,Mccone,0,30055,,,,,100,165,921,,,14.8,82.5,,,-756,-67.7,,
,,2020,Governor,MT,Madison,0,30057,,,,,100,1877,3992,,,30.8,65.6,,,-2115,-34.8,,
,,2020,Governor,MT,Meagher,0,30059,,,,,100,256,823,,,23.0,74.0,,,-567,-51.0,,
,,2020,Governor,MT,Mineral,0,30061,,,,,100,706,1715,,,27.7,67.2,,,-1009,-39.5,,
,,2020,Governor,MT,Missoula,0,30063,,,,,100,43426,25448,,,60.7,35.5,,,17978,25.2,,
